,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results
18337,1,1,2,0,1,0,-2,1,1,1,2,-2,1,1,0,0,0,soldier,
18338,2,2,-1,0,1,0,1,-2,0,1,1,1,-1,0,0,0,0,soldier,
18339,2,-2,-2,0,0,-2,-1,1,1,1,2,-2,2,1,0,0,0,doctor,
18340,-1,1,0,1,0,1,2,-1,0,1,2,-1,1,1,1,0,0,soldier,
18341,0,0,2,1,1,-1,0,-2,0,1,-2,0,-1,1,0,0,0,actor,
18342,1,1,1,0,1,2,-2,-1,1,1,2,1,2,0,0,0,0,soldier,
18343,2,-2,0,0,0,0,-2,1,1,0,-2,-1,0,0,0,0,0,actor,
18344,-2,2,2,0,1,-1,1,-1,1,0,2,0,2,1,0,0,0,soldier,
18345,-2,-1,-1,1,0,0,1,2,1,0,1,-2,0,1,1,0,0,soldier,
18346,1,-1,-2,1,1,0,2,-2,1,0,0,-2,-1,1,1,0,0,actor,
18347,1,1,1,1,1,-1,1,2,1,0,0,1,-1,1,0,0,0,doctor,
18348,-1,0,0,1,1,1,1,-1,0,1,0,-1,2,0,0,0,0,actor,
18349,-1,-2,1,0,1,2,0,-1,1,0,-2,-1,-1,0,1,0,0,doctor,
18350,0,1,0,0,1,-1,2,-1,0,1,-2,2,-1,0,1,0,0,actor,
18351,1,2,1,1,1,-2,1,2,1,0,1,2,-2,0,1,0,0,doctor,
18352,2,2,-1,1,1,2,0,1,1,0,-1,1,-1,0,0,0,0,soldier,
18353,-1,0,1,1,1,-1,-2,-2,0,1,1,0,2,0,0,0,0,soldier,
18354,-1,1,2,1,1,2,1,1,1,0,2,-1,-2,0,1,0,0,soldier,
18355,-1,-2,1,0,1,0,1,-1,0,1,1,-2,0,1,1,0,0,soldier,
18356,0,2,2,0,0,-1,1,0,0,1,-1,1,2,0,0,0,0,actor,
18357,2,0,2,0,0,-1,-2,2,1,1,2,2,1,0,1,0,0,soldier,
18358,2,2,-2,1,0,-2,1,2,0,1,1,-2,0,1,0,0,0,actor,
18359,1,-1,1,1,1,1,2,1,1,0,0,-1,-1,1,0,0,0,doctor,
18360,2,0,-1,1,1,-1,0,0,1,0,1,-1,-2,0,1,0,0,doctor,
18361,0,1,-2,1,1,-2,-2,1,0,1,0,0,1,0,1,0,0,actor,
18362,-2,-2,0,1,0,1,0,-2,1,1,0,0,2,1,0,0,0,soldier,
18363,1,-1,0,0,1,-1,-2,-1,0,1,-2,1,0,1,1,0,0,actor,
18364,-1,0,-1,1,0,2,0,0,0,0,-2,2,-2,0,1,0,0,doctor,
18365,1,2,-1,0,0,-2,1,2,0,0,0,2,1,1,0,0,0,doctor,
18366,0,-1,-2,0,0,0,0,0,0,1,-1,2,2,0,1,0,0,doctor,
18367,0,-2,0,0,1,1,-2,0,0,1,0,1,2,0,0,0,0,doctor,
18368,2,-1,1,1,1,-1,-2,2,0,0,-1,1,1,1,0,0,0,actor,
18369,-1,-2,-2,1,1,-1,-2,2,1,1,0,-1,-1,1,1,0,0,soldier,
18370,-2,-2,0,0,0,2,-1,0,1,1,2,-2,1,0,0,0,0,soldier,
18371,-2,2,-2,1,1,0,1,-2,0,0,0,1,0,0,1,0,0,soldier,
18372,0,0,0,1,0,0,0,-2,0,0,-2,1,-1,1,0,0,0,actor,
18373,1,1,1,1,1,-1,0,0,0,1,1,2,0,0,0,0,0,actor,
18374,0,-1,-2,1,0,2,-1,1,1,1,-2,1,2,1,1,0,0,actor,
18375,0,0,-1,0,0,0,2,-1,0,0,-2,0,-1,0,0,0,0,soldier,
18376,1,-2,-1,0,0,1,2,-1,0,1,0,-2,-2,0,0,0,0,doctor,
18377,-2,2,-2,0,0,-2,-1,-1,0,0,0,1,-2,0,1,0,0,actor,
18378,0,1,-1,1,0,0,0,-2,1,1,-1,-2,0,0,1,0,0,soldier,
18379,-2,-1,0,1,0,-1,0,-1,1,1,1,-2,2,0,0,0,0,soldier,
18380,-2,-2,-1,1,1,1,-1,1,0,1,-2,1,1,0,0,0,0,actor,
18381,2,-1,0,0,0,0,2,0,0,0,-1,1,1,1,1,0,0,doctor,
18382,-2,2,0,0,1,-1,2,-1,0,0,1,-1,-1,1,0,0,0,doctor,
18383,0,1,-1,0,0,-1,2,1,0,0,-1,2,2,0,0,0,0,actor,
18384,-1,-2,0,1,0,2,-1,2,1,0,-2,-2,2,1,0,0,0,actor,
18385,1,0,-1,1,1,-2,0,0,1,1,-1,-2,-2,0,1,0,0,doctor,
18386,-1,1,-1,0,0,-2,-2,-2,0,1,1,-1,0,0,0,0,0,soldier,
18387,2,-2,2,1,0,1,-2,-2,0,1,-2,-1,2,1,1,0,0,doctor,
18388,-1,2,-2,1,0,1,2,0,0,1,1,-1,-1,0,0,0,0,soldier,
18389,-2,1,-1,1,1,0,0,2,0,0,2,1,-1,1,1,0,0,actor,
18390,2,-2,-2,1,0,1,-1,-1,0,1,0,1,-1,1,0,0,0,soldier,
18391,2,0,0,1,1,-1,-2,0,0,0,-1,2,2,1,1,0,0,doctor,
18392,0,-1,1,1,0,1,0,-2,1,1,2,2,0,0,0,0,0,actor,
18393,0,0,2,0,0,1,0,1,0,0,1,-1,-2,0,1,0,0,doctor,
18394,-1,2,2,0,0,-1,0,-2,1,1,1,1,2,0,1,0,0,doctor,
18395,2,1,-1,1,1,1,-2,2,0,0,1,1,1,0,0,0,0,actor,
18396,-2,1,-1,1,1,-1,2,0,1,0,1,0,1,1,1,0,0,soldier,
18397,0,-2,1,1,0,1,-1,-2,0,0,2,-2,0,1,1,0,0,doctor,
18398,-2,-2,1,1,0,-2,-1,0,1,0,2,-2,1,0,0,0,0,soldier,
18399,2,1,-2,0,1,1,1,0,1,1,-2,0,-2,1,0,0,0,soldier,
18400,0,1,1,1,1,-2,-2,-1,0,0,1,2,2,0,0,0,0,soldier,
18401,2,-1,2,0,1,-2,2,0,0,1,-2,2,1,0,1,0,0,soldier,
18402,-1,0,0,1,1,2,-1,2,1,0,2,-2,0,1,0,0,0,soldier,
18403,1,1,2,0,0,1,1,1,1,1,2,1,2,1,1,0,0,doctor,
18404,-2,1,2,1,0,-1,1,0,1,0,-1,1,0,1,1,0,0,actor,
18405,0,1,2,1,1,1,0,1,0,1,-1,-1,-2,0,0,0,0,soldier,
18406,0,-1,0,1,1,0,1,-2,1,0,2,2,-2,0,0,0,0,soldier,
18407,-2,-1,-1,0,0,-1,-1,-1,0,1,-1,-2,-1,1,1,0,0,soldier,
18408,0,-1,-2,0,0,1,-1,2,0,1,1,-2,0,1,1,0,0,soldier,
18409,0,0,-1,1,0,2,-2,-1,1,1,2,0,2,1,0,0,0,soldier,
18410,2,1,2,1,1,2,1,1,1,0,-2,2,0,0,0,0,0,doctor,
18411,2,-1,1,0,0,2,2,-1,0,1,1,2,-2,1,0,0,0,doctor,
18412,-1,-2,0,1,1,0,0,2,1,0,2,-2,-2,0,0,0,0,soldier,
18413,2,2,1,1,1,-1,1,1,0,1,-2,-1,2,0,1,0,0,doctor,
18414,1,-2,-1,1,1,1,1,-2,1,0,0,-1,-2,0,0,0,0,doctor,
18415,1,-2,1,0,1,1,-2,-2,1,0,-2,2,1,0,1,0,0,soldier,
18416,-2,0,-2,0,1,1,0,2,0,1,0,-2,1,0,0,0,0,doctor,
18417,-1,-2,-2,1,1,1,0,-1,0,0,0,1,0,1,0,0,0,soldier,
18418,-2,1,0,0,0,2,-2,-1,1,1,-2,1,-2,0,0,0,0,soldier,
18419,2,1,1,0,0,2,-1,0,1,0,1,1,0,1,1,0,0,soldier,
18420,-1,2,1,0,0,2,-2,-2,1,0,1,0,2,0,0,0,0,soldier,
18421,2,-1,2,0,1,2,2,1,0,0,-2,2,-2,1,0,0,0,soldier,
18422,2,1,-1,0,0,2,-1,-2,0,0,2,-2,2,0,0,0,0,actor,
18423,0,-2,0,1,1,2,2,-2,0,1,-1,2,-2,1,0,0,0,doctor,
18424,1,1,-1,0,1,-2,1,1,0,1,-1,-2,2,1,0,0,0,doctor,
18425,-1,-1,0,0,0,2,2,-2,1,0,-1,-2,0,1,1,0,0,actor,
18426,2,2,1,1,0,1,0,-2,1,0,-2,1,-2,1,0,0,0,soldier,
18427,-2,1,2,1,0,-1,1,2,1,0,-2,-1,0,0,0,0,0,soldier,
18428,2,0,-2,1,1,1,2,0,1,1,0,0,1,1,0,0,0,actor,
18429,1,0,-1,0,0,-2,0,-2,1,0,0,2,1,0,1,0,0,soldier,
18430,-1,0,2,0,1,1,2,-1,1,0,-1,2,-2,0,1,0,0,doctor,
18431,2,2,-2,1,0,-2,1,0,0,0,2,0,1,0,1,0,0,actor,
18432,-1,2,-2,0,0,2,-1,2,0,0,2,2,0,1,1,0,0,actor,
18433,-1,-2,-1,1,1,-2,1,-2,0,0,-2,2,0,0,1,0,0,actor,
18434,1,1,0,0,1,0,2,2,0,0,-1,1,2,0,1,0,0,doctor,
18435,2,1,-2,1,0,2,1,1,1,1,2,-2,-2,1,1,0,0,soldier,
18436,-2,1,2,1,1,0,1,-1,0,0,0,0,0,0,0,0,0,soldier,
18437,2,0,2,0,0,-2,-2,1,0,0,1,0,2,1,0,0,0,doctor,
18438,2,1,0,0,1,-1,2,2,1,1,0,-1,-2,0,1,0,0,soldier,
18439,2,0,0,1,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,actor,
18440,-1,2,-1,0,1,0,2,-2,1,0,2,-2,2,1,1,0,0,soldier,
18441,-1,-1,-2,0,0,2,-2,2,1,1,1,-2,1,0,0,0,0,doctor,
18442,1,1,0,0,0,0,2,-1,1,0,-1,-2,-2,1,1,0,0,soldier,
18443,0,-1,1,0,0,0,-1,-2,0,1,0,0,2,1,1,0,0,doctor,
18444,2,1,2,1,0,-2,0,0,1,1,2,0,-1,0,1,0,0,soldier,
18445,2,0,0,1,0,0,-1,1,0,0,-2,-1,0,1,0,0,0,doctor,
18446,2,-1,1,0,1,-1,-1,0,1,0,-1,2,0,1,0,0,0,actor,
18447,0,-1,-1,0,1,0,2,2,1,1,1,1,0,0,0,0,0,actor,
18448,-1,-1,-2,1,0,1,-2,2,1,1,-1,-2,1,0,1,0,0,actor,
18449,1,-2,1,0,0,-2,2,-1,0,1,-2,1,2,1,0,0,0,actor,
18450,1,-2,1,0,1,-1,2,0,0,0,1,-1,-1,1,0,0,0,doctor,
18451,0,1,2,0,0,-1,1,1,1,1,2,0,0,0,0,0,0,doctor,
18452,2,-1,1,0,1,1,0,-2,1,1,0,-1,1,0,1,0,0,soldier,
18453,2,-1,-2,1,1,0,0,0,1,1,-1,1,1,0,1,0,0,doctor,
18454,2,2,1,0,0,1,0,-1,0,1,0,2,2,1,0,0,0,actor,
18455,1,2,2,0,0,1,0,2,0,1,2,-2,1,1,0,0,0,doctor,
18456,2,-1,1,1,0,-2,0,1,0,0,2,-2,-2,0,1,0,0,actor,
18457,0,2,-2,0,0,2,2,-2,1,0,2,1,0,1,1,0,0,doctor,
18458,0,-1,-1,1,1,0,1,0,1,1,-1,1,-2,1,1,0,0,doctor,
18459,2,-1,0,0,0,-2,-1,0,0,0,1,-1,-2,1,0,0,0,actor,
18460,-1,0,0,0,1,1,-2,-2,1,1,-2,0,2,1,1,0,0,soldier,
18461,-1,-1,0,0,0,-2,-2,2,0,1,0,0,2,1,1,0,0,doctor,
18462,-2,2,2,0,1,0,1,0,0,1,-2,1,2,1,1,0,0,soldier,
18463,0,-2,1,0,1,1,-1,2,1,0,-2,1,2,1,0,0,0,actor,
18464,-2,0,-1,1,0,1,1,1,0,0,-2,1,-2,0,0,0,0,soldier,
18465,2,1,1,0,0,-1,-2,-1,0,1,1,1,2,0,1,0,0,soldier,
18466,0,0,-2,0,0,-2,0,-1,0,0,1,2,-1,0,0,0,0,doctor,
18467,-2,-2,2,1,1,-1,-1,0,1,1,-2,2,0,1,1,0,0,soldier,
18468,-1,1,-2,1,0,-2,0,0,0,1,2,-1,-1,0,0,0,0,doctor,
18469,-2,2,1,0,1,2,2,-1,0,0,1,2,2,0,0,0,0,actor,
18470,2,2,-2,0,0,0,-2,1,0,1,0,0,2,0,0,0,0,doctor,
18471,2,1,0,1,0,1,2,2,1,1,0,-2,0,1,1,0,0,actor,
18472,-1,2,-2,1,1,1,2,-2,1,1,2,0,-1,1,1,0,0,actor,
18473,-2,-1,-2,0,0,1,-2,2,1,1,0,0,-2,1,1,0,0,soldier,
18474,-2,-1,0,0,1,0,2,-1,1,1,2,0,-1,0,0,0,0,doctor,
18475,2,0,1,1,0,-2,0,1,0,1,2,-1,-2,0,1,0,0,doctor,
18476,1,-2,0,0,0,2,2,0,1,1,-1,2,0,1,1,0,0,doctor,
18477,-1,1,2,1,1,-2,-1,2,0,0,-1,-1,1,1,0,0,0,soldier,
18478,2,0,2,0,0,1,0,2,1,1,0,-2,1,0,0,0,0,soldier,
18479,2,-2,-1,0,1,1,0,0,0,1,2,1,2,0,0,0,0,doctor,
18480,1,-1,0,0,0,-1,1,1,0,1,1,-2,0,1,1,0,0,actor,
18481,-1,-2,0,0,0,-2,0,-2,1,1,0,2,1,1,0,0,0,doctor,
18482,2,-1,-2,0,0,-2,-1,-2,1,1,1,-1,2,1,1,0,0,soldier,
18483,0,-1,2,1,0,0,-2,-2,0,1,-1,-2,-2,0,1,0,0,doctor,
18484,0,1,1,0,0,-2,-1,-2,0,0,-2,2,-1,1,1,0,0,actor,
18485,-2,1,1,0,1,-1,0,0,0,0,1,-1,2,0,0,0,0,doctor,
18486,-2,-2,1,1,1,1,1,-1,0,1,2,0,0,1,0,0,0,doctor,
18487,0,2,-2,0,1,2,-2,-1,0,1,0,0,1,1,1,0,0,actor,
18488,0,-2,2,0,0,1,2,0,1,1,1,0,0,0,1,0,0,doctor,
18489,2,1,2,1,1,0,-1,1,1,1,-2,-2,-1,0,1,0,0,soldier,
18490,-1,2,2,0,1,2,1,2,0,0,2,-1,2,1,0,0,0,doctor,
18491,-1,0,-1,0,1,0,-1,-2,0,0,1,0,2,1,0,0,0,actor,
18492,1,1,1,0,0,2,1,-1,1,1,0,0,1,1,0,0,0,actor,
18493,2,-2,-2,1,1,-2,-2,0,1,0,-1,0,0,0,0,0,0,actor,
18494,2,-2,-1,1,1,0,2,-1,1,1,0,-2,0,1,0,0,0,doctor,
18495,0,0,-1,0,0,-2,1,0,1,1,0,-1,1,1,1,0,0,soldier,
18496,2,1,2,0,1,-2,0,1,0,1,1,1,-2,1,1,0,0,doctor,
18497,-1,-1,-1,0,0,2,2,1,1,1,-1,0,2,0,1,0,0,soldier,
18498,2,2,0,0,0,-1,1,1,0,1,-2,-1,-2,0,1,0,0,doctor,
18499,-1,-2,0,1,0,2,-2,2,1,1,-2,0,1,0,1,0,0,soldier,
18500,0,-1,-2,0,1,-2,0,-1,1,0,1,1,2,0,0,0,0,doctor,
18501,0,-2,2,1,0,-1,2,1,1,1,0,0,-2,1,0,0,0,doctor,
18502,1,-1,2,1,1,1,2,-2,0,0,-2,0,-1,0,0,0,0,soldier,
18503,1,0,2,1,0,0,-1,-2,1,1,2,2,0,1,1,0,0,doctor,
18504,-2,0,1,0,1,1,-2,2,0,1,-2,0,1,0,0,0,0,doctor,
18505,1,-1,0,1,1,-2,-1,2,0,1,2,0,-2,1,1,0,0,actor,
18506,2,-1,2,0,1,0,1,1,0,0,1,-2,-2,1,0,0,0,soldier,
18507,2,1,-2,1,1,-2,1,0,0,0,1,2,2,1,0,0,0,actor,
18508,2,-2,0,0,0,0,1,2,0,1,2,1,-1,1,1,0,0,actor,
18509,-1,0,-1,1,0,-2,2,-1,0,1,0,2,1,1,0,0,0,actor,
18510,2,2,2,1,1,2,1,-1,1,0,0,-2,-2,0,1,0,0,doctor,
18511,0,2,1,1,0,-1,0,0,1,1,1,2,-1,1,0,0,0,doctor,
18512,-2,1,1,1,1,2,1,-1,0,0,-2,2,0,1,1,0,0,doctor,
18513,0,0,2,0,0,2,2,1,1,1,1,-2,-1,0,1,0,0,doctor,
18514,1,1,0,0,0,0,-2,0,0,1,0,0,2,0,1,0,0,actor,
18515,1,1,0,1,0,-2,-2,0,0,0,2,-2,-2,1,1,0,0,soldier,
18516,0,-2,0,0,0,-1,0,-1,1,1,1,2,0,1,1,0,0,soldier,
18517,0,1,2,1,0,-1,-2,-1,0,0,1,0,1,1,1,0,0,doctor,
18518,-2,1,-2,0,0,0,0,1,1,0,2,-2,2,1,1,0,0,soldier,
18519,-1,-2,0,0,0,0,0,2,1,1,-2,0,-2,0,0,0,0,soldier,
18520,-2,-2,2,0,0,0,1,1,0,0,1,2,0,1,0,0,0,soldier,
18521,-1,0,-1,1,0,2,-1,-2,1,1,0,-2,-1,1,1,0,0,actor,
18522,1,2,2,0,1,-2,2,-2,0,1,-1,2,1,0,1,0,0,soldier,
18523,2,0,-1,0,0,-2,2,0,0,1,2,1,-2,0,1,0,0,doctor,
18524,0,1,2,1,0,-2,1,2,1,0,-2,2,0,1,1,0,0,actor,
18525,2,-1,1,0,1,1,-1,-2,0,0,-2,2,0,0,0,0,0,doctor,
18526,-2,-2,-2,0,1,-2,-1,2,1,0,2,-2,-2,0,0,0,0,soldier,
18527,1,-1,-1,1,1,-2,-2,-2,0,0,0,0,-2,1,1,0,0,soldier,
18528,-2,1,-1,0,0,2,0,2,1,0,-1,-2,0,0,1,0,0,actor,
18529,1,-2,1,1,1,2,1,1,1,1,-2,-2,1,1,1,0,0,doctor,
18530,1,2,1,1,1,1,1,-1,0,1,1,0,1,0,1,0,0,actor,
18531,-1,2,0,0,1,0,0,2,0,0,-2,2,1,0,0,0,0,actor,
18532,1,-1,0,0,1,1,2,0,0,1,0,-1,-1,0,0,0,0,soldier,
18533,0,2,-2,0,0,1,1,1,0,0,2,-1,1,0,0,0,0,doctor,
18534,0,0,-2,0,0,2,1,1,1,0,-1,1,-2,0,1,0,0,soldier,
18535,0,1,-2,0,0,1,-2,1,1,0,-2,-1,-1,1,0,0,0,actor,
18536,-1,2,-2,1,0,-1,1,1,1,0,-2,0,-2,0,1,0,0,actor,
18537,-1,1,2,1,1,2,2,-2,0,0,0,-1,-2,0,1,0,0,soldier,
18538,1,-2,2,0,0,0,-1,1,1,1,-2,1,1,1,1,0,0,soldier,
18539,1,-2,-2,0,0,2,0,2,1,1,-1,1,-1,0,1,0,0,actor,
18540,-2,-1,2,1,1,2,0,2,1,0,2,1,-1,0,0,0,0,soldier,
18541,1,-1,2,1,0,1,1,-2,1,1,2,-2,1,0,1,0,0,doctor,
18542,2,1,0,0,1,-2,-2,0,1,0,0,-2,-1,0,1,0,0,soldier,
18543,2,1,0,1,0,-1,2,-1,0,1,-1,1,-1,1,1,0,0,doctor,
18544,-1,-1,-2,0,0,-1,1,2,1,1,2,1,-2,0,0,0,0,doctor,
18545,-1,0,-2,1,0,1,1,-2,0,1,0,1,1,0,0,0,0,doctor,
18546,1,2,0,1,0,0,-2,2,0,0,2,-1,-1,1,1,0,0,actor,
18547,-2,1,2,1,0,1,0,-2,1,1,2,0,2,0,0,0,0,soldier,
18548,-2,-1,1,1,0,0,2,2,1,0,-2,-2,0,1,0,0,0,soldier,
18549,0,1,2,1,0,-1,0,0,0,0,-1,1,-2,1,0,0,0,actor,
18550,0,-1,2,1,0,0,-1,1,0,1,-1,1,-2,0,0,0,0,soldier,
18551,0,0,0,0,0,0,0,1,0,1,0,-2,0,0,0,0,0,soldier,
18552,2,-1,-1,0,0,0,-1,-2,1,0,-2,-2,1,0,0,0,0,soldier,
18553,2,-1,-2,1,0,-2,-2,-2,1,1,-2,0,2,1,1,0,0,doctor,
18554,-1,1,-1,1,0,-2,-2,-1,1,0,1,-1,-2,0,1,0,0,actor,
18555,0,-2,0,0,0,2,1,1,0,1,-1,-1,-1,1,1,0,0,doctor,
18556,0,-2,-1,0,1,2,-2,-2,0,0,2,1,1,0,1,0,0,doctor,
18557,-2,0,-2,1,1,-2,1,-2,1,1,-1,-2,0,0,0,0,0,soldier,
18558,-1,1,0,1,1,2,2,-2,1,1,0,0,-2,0,0,0,0,soldier,
18559,0,0,2,1,1,0,2,2,1,0,2,1,2,1,1,0,0,actor,
18560,-1,-2,0,0,1,-2,2,0,0,1,-1,1,0,1,1,0,0,doctor,
18561,-2,1,-1,1,0,-2,1,-1,0,1,-2,-1,1,1,1,0,0,doctor,
18562,-2,1,-2,1,1,-1,0,2,1,0,-1,0,2,0,0,0,0,soldier,
18563,2,0,0,0,1,2,2,1,0,1,0,0,-2,1,1,0,0,soldier,
18564,-1,-2,1,0,0,-2,2,1,1,1,1,1,0,1,0,0,0,doctor,
18565,-2,1,-1,1,1,0,0,2,1,0,0,2,-1,1,0,0,0,doctor,
18566,1,-2,1,1,1,2,-2,-2,1,0,1,-2,2,1,0,0,0,doctor,
18567,-1,2,-1,1,0,-2,0,-2,1,0,1,2,1,0,0,0,0,actor,
18568,-2,0,2,1,0,-1,-1,-2,0,0,0,2,2,0,0,0,0,doctor,
18569,-1,-1,1,1,1,-1,-1,0,0,0,-2,2,-1,0,1,0,0,actor,
18570,1,-1,-1,0,0,-1,0,-1,0,1,-2,-2,-2,0,1,0,0,soldier,
18571,0,-2,0,0,0,2,2,0,1,1,1,-1,-1,1,0,0,0,soldier,
18572,0,-2,0,1,1,-2,0,-1,1,1,1,1,-1,0,0,0,0,soldier,
18573,-1,-1,1,1,0,0,0,-1,1,1,0,0,-2,0,0,0,0,doctor,
18574,1,2,2,1,0,1,-1,0,0,1,0,-1,2,0,1,0,0,actor,
18575,-2,0,-2,0,1,2,2,-1,1,1,1,-2,-2,1,0,0,0,actor,
18576,-2,0,-1,0,1,2,0,-2,0,1,2,0,1,1,1,0,0,soldier,
18577,-1,-1,2,1,0,-1,-2,1,1,0,-2,1,1,1,0,0,0,doctor,
18578,-1,2,2,1,0,0,-1,-2,0,0,0,-2,-2,0,0,0,0,soldier,
18579,-2,0,0,1,0,-2,-1,-2,1,1,2,2,-1,0,1,0,0,soldier,
18580,0,-1,0,0,0,-2,2,1,0,1,0,-2,0,0,1,0,0,actor,
18581,2,-2,2,1,1,-2,-1,-1,1,1,1,-2,1,0,1,0,0,doctor,
18582,2,1,-2,1,0,2,2,1,0,1,1,-2,-2,0,1,0,0,doctor,
18583,-2,0,1,0,1,-1,-2,2,1,1,-1,2,0,1,0,0,0,doctor,
18584,-2,0,2,0,1,0,0,2,0,1,2,-1,2,1,0,0,0,doctor,
18585,-2,1,2,0,0,-1,-1,0,1,0,-1,0,-2,1,0,0,0,soldier,
18586,0,0,-2,1,0,1,-2,-1,1,1,0,-1,2,1,1,0,0,soldier,
18587,2,2,-2,0,0,-1,-1,0,1,1,2,1,-1,1,0,0,0,doctor,
18588,0,1,2,1,0,-1,-1,0,1,1,-1,0,-2,0,0,0,0,actor,
18589,2,1,2,0,0,2,0,-2,1,1,1,-2,-1,0,1,0,0,soldier,
18590,0,2,2,0,1,-2,-2,0,1,1,-2,0,2,0,0,0,0,soldier,
18591,2,-2,-2,0,0,0,0,2,1,1,-2,-2,1,0,1,0,0,actor,
18592,0,-1,2,0,0,0,1,2,0,0,-1,-2,2,1,1,0,0,actor,
18593,0,1,1,0,1,1,0,0,0,1,1,0,-1,0,1,0,0,soldier,
18594,1,1,-1,0,0,0,0,2,1,0,-2,1,0,1,0,0,0,actor,
18595,-1,-1,1,1,1,1,2,1,1,0,-1,0,1,0,0,0,0,doctor,
18596,-2,2,2,0,1,-2,-2,2,1,1,-2,0,-1,0,0,0,0,actor,
18597,2,-2,-2,0,1,0,1,-1,0,1,0,0,0,0,0,0,0,actor,
18598,2,1,2,1,0,1,-2,-2,1,1,1,1,1,1,1,0,0,soldier,
18599,1,0,0,0,1,-1,2,-2,1,0,-2,0,0,1,0,0,0,doctor,
18600,-1,1,1,0,1,0,0,1,1,1,-1,-1,-2,0,0,0,0,soldier,
18601,1,-1,0,0,0,-2,2,2,1,1,-2,0,-2,0,0,0,0,actor,
18602,1,2,-2,0,1,1,2,2,0,1,1,-2,-2,0,0,0,0,actor,
18603,-2,2,1,1,1,1,-2,1,1,1,-2,-1,-2,1,0,0,0,doctor,
18604,-2,0,1,1,1,-2,1,2,0,1,2,1,-1,0,0,0,0,doctor,
18605,1,-2,-2,0,1,2,0,0,0,0,-1,-1,2,1,0,0,0,doctor,
18606,-1,-2,-1,0,1,-1,-2,-2,1,0,-2,1,-1,1,1,0,0,doctor,
18607,2,1,0,0,0,-1,-1,0,1,1,1,-1,-2,0,0,0,0,soldier,
18608,0,-1,1,1,0,-1,-2,1,0,1,1,0,0,0,0,0,0,soldier,
18609,-1,0,2,1,1,0,1,-2,0,0,0,1,1,0,0,0,0,doctor,
18610,1,2,2,1,1,0,-2,-1,0,0,-1,2,1,1,1,0,0,soldier,
18611,0,2,-2,0,1,-2,-2,0,1,1,0,-1,1,0,1,0,0,actor,
18612,0,-2,2,0,1,-1,1,-2,0,1,-2,-2,-2,1,0,0,0,actor,
18613,-1,2,2,0,0,-1,-2,1,1,1,-2,2,0,0,0,0,0,actor,
18614,2,-2,1,0,1,2,-1,1,1,1,2,1,-2,0,0,0,0,soldier,
18615,-2,-2,2,1,1,1,-2,-2,0,0,-2,-2,2,0,0,0,0,doctor,
18616,-2,-1,2,0,1,0,-1,-1,1,1,2,-2,2,0,0,0,0,actor,
18617,-1,0,1,0,1,-2,-1,-1,1,0,-2,0,1,0,0,0,0,doctor,
18618,-1,2,0,0,1,-1,1,0,1,1,-2,1,-1,0,1,0,0,soldier,
18619,-2,2,-1,1,0,-2,0,-2,0,0,0,2,-2,1,1,0,0,doctor,
18620,-1,1,-2,1,0,0,-1,0,1,1,-1,-2,1,1,1,0,0,actor,
18621,1,0,-1,1,0,0,-1,0,0,0,1,1,0,1,0,0,0,soldier,
18622,-1,1,-1,1,1,-2,-1,-2,1,0,2,-2,0,1,1,0,0,doctor,
18623,2,-1,1,1,0,1,-1,0,1,0,1,-2,-1,0,1,0,0,soldier,
18624,-2,-2,1,1,1,-1,2,2,0,0,-2,2,1,1,1,0,0,actor,
18625,-2,-2,2,1,1,1,0,0,0,1,1,-1,2,0,1,0,0,doctor,
18626,1,1,-1,0,1,0,-1,1,0,0,2,1,-2,0,1,0,0,doctor,
18627,1,-2,0,0,1,-1,-1,2,0,1,0,-1,2,1,1,0,0,soldier,
18628,-1,-1,-2,0,1,1,-1,1,0,0,0,2,-1,0,0,0,0,doctor,
18629,-1,1,1,1,0,2,-1,1,1,1,-1,1,-1,0,1,0,0,actor,
18630,1,0,0,1,0,1,2,-1,0,1,1,0,2,0,0,0,0,soldier,
18631,-2,0,1,0,1,-2,-1,2,1,1,-1,1,-1,1,1,0,0,soldier,
18632,0,-2,-1,1,1,0,-1,-1,0,1,1,0,2,0,0,0,0,doctor,
18633,0,1,2,0,0,2,-2,0,1,1,-2,1,1,1,0,0,0,actor,
18634,-2,1,1,0,0,1,-1,2,0,0,-2,-2,0,1,1,0,0,soldier,
18635,1,1,-1,0,0,1,-2,1,0,0,2,-1,0,1,1,0,0,doctor,
18636,2,-1,1,0,0,1,-2,0,0,0,2,2,2,1,0,0,0,doctor,
18637,-1,1,2,1,1,1,0,1,0,1,-1,2,0,0,1,0,0,actor,
18638,0,-2,0,0,0,2,0,-2,1,1,-1,1,2,1,0,0,0,actor,
18639,2,-2,2,0,1,1,-1,1,0,1,1,2,-1,0,1,0,0,doctor,
18640,2,2,2,1,0,1,-2,1,0,1,1,-2,1,1,0,0,0,doctor,
18641,1,0,-2,1,0,-1,2,-2,1,0,-2,0,1,1,1,0,0,soldier,
18642,-1,1,-1,1,1,2,-2,1,0,1,0,-2,2,0,1,0,0,actor,
