doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results,"attack(doctor, actor)","attack(doctor, soldier)","prepare_meeting(doctor, actor)","prepare_trap(doctor, soldier)","prepare_meeting(doctor, soldier)","prepare_trap(doctor, actor)",chosen_action
-1,0,-2,1,1,2,-2,-1,0,0,2,0,-2,1,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",1,1,0,0,1,1,-1
2,-1,-1,1,1,1,-2,0,0,1,1,-2,-1,0,0,0,0,doctor,"Time limit reached.
",0,1,0,1,0,1,-1
-2,0,2,1,0,-2,1,-2,1,0,0,1,2,1,0,0,0,doctor,"Time limit reached.
",1,0,1,1,0,0,-1
2,0,2,1,1,-2,1,0,1,0,2,-2,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",1,0,0,0,1,1,-1
0,0,0,1,0,0,0,2,1,1,0,1,2,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,0,1,0,1,1,-1
-1,0,0,0,1,-1,1,-1,1,0,0,-2,2,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",1,1,0,1,1,0,-1
-1,0,2,0,1,2,-2,-2,0,0,0,-1,-1,1,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,1,0,1,0,1,-1
-1,-1,1,1,0,1,1,-1,0,1,-1,-1,1,1,0,1,1,actor,"Time limit reached.
",0,0,1,0,0,1,-1
2,-2,0,0,1,2,-2,2,1,1,2,0,-2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,1,1,0,0,-1
1,1,-2,1,1,2,1,-2,1,0,-1,1,-2,0,0,0,0,soldier,"Time limit reached.
",0,1,0,0,1,1,-1
1,-1,2,0,1,1,1,2,0,1,-2,-1,-1,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",0,1,1,1,0,1,-1
-2,-1,0,0,1,2,0,-1,1,0,2,-2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,1,0,0,0,-1
-1,0,-2,0,1,0,-2,2,0,1,-2,1,-1,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",0,1,1,0,0,0,-1
1,1,2,1,0,0,-2,2,1,1,1,2,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",1,0,1,1,0,1,-1
-1,-1,-2,0,0,2,-2,-2,0,1,-1,0,1,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,1,1,1,1,-1
-1,2,0,1,1,2,0,-2,1,1,-1,-2,-2,0,1,0,0,soldier,"Time limit reached.
",0,0,0,0,0,0,-1
-2,1,-2,1,1,-1,0,1,1,1,-1,2,0,1,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
",1,0,1,1,0,0,-1
-2,-2,-2,0,0,-2,0,1,0,0,-2,2,-2,1,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",1,1,1,1,1,1,-1
-2,-1,-2,0,1,0,-2,0,0,0,2,-2,2,1,0,0,0,doctor,"Time limit reached.
",1,0,0,1,1,1,-1
0,-2,1,0,0,0,-2,-2,1,1,2,1,1,1,1,1,0,actor,"Time limit reached.
",0,0,1,1,0,1,-1
1,-2,-1,0,0,1,-1,-1,1,0,0,0,-1,0,0,0,0,actor,"Time limit reached.
",0,1,0,0,1,1,-1
0,1,2,0,1,2,2,0,0,0,-2,1,1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,0,1,0,1,-1
-1,-2,1,0,1,-2,2,2,1,0,-2,0,-2,1,1,0,1,doctor,"Time limit reached.
",0,1,1,0,1,0,-1
0,-1,-1,1,1,2,1,1,0,1,0,1,-1,1,1,0,0,soldier,"Time limit reached.
",0,0,0,1,1,1,-1
-1,2,2,0,1,1,2,2,1,0,-1,2,-2,1,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",1,1,1,0,1,1,-1
-2,0,-1,0,1,2,1,1,0,1,1,2,-2,0,0,0,1,soldier,"Time limit reached.
",0,0,1,1,0,0,-1
0,-1,0,0,0,1,2,-1,0,1,0,2,-1,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,0,1,0,0,-1
-2,2,-2,1,1,2,2,2,1,1,0,-1,-2,1,1,0,0,soldier,"Time limit reached.
",1,1,1,1,0,0,-1
-2,1,-2,1,1,-2,0,0,1,0,2,-2,-1,0,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,1,0,0,1,0,-1
0,-2,1,1,0,2,1,-2,0,1,0,2,2,1,1,0,0,doctor,"Time limit reached.
",0,0,0,0,1,1,-1
1,-1,0,1,0,-2,-1,2,0,0,0,0,2,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",1,0,1,0,1,1,-1
1,-2,-1,1,1,-2,2,1,1,0,2,0,-2,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,1,0,1,1,0,-1
2,-1,-1,1,1,-2,-1,-1,0,1,1,-1,2,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",1,0,0,0,0,1,-1
2,1,-2,1,1,-1,1,0,0,0,1,0,2,1,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,0,0,1,0,1,-1
1,1,2,0,0,-1,-2,-1,0,1,2,-2,-2,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,0,0,1,0,-1
0,-1,-2,1,0,-1,2,-1,0,1,0,-2,-2,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,1,1,0,0,0,-1
2,2,-1,0,0,0,0,-1,0,1,0,2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1,1,0,1,1,0,-1
-2,1,0,0,1,-2,2,2,1,0,-1,1,-2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,0,1,0,0,-1
-2,0,2,1,0,-1,0,0,1,1,-1,-1,2,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,1,1,1,1,-1
2,2,1,0,0,-1,-1,-1,1,1,0,0,-1,1,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,0,1,1,1,1,-1
0,1,-1,0,0,-2,1,-2,0,1,1,-1,1,1,1,1,0,actor,"Time limit reached.
",0,1,0,0,0,0,-1
-2,-1,1,0,1,0,-2,-2,1,0,1,2,-2,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,1,1,1,1,1,-1
-1,1,2,0,0,1,1,-1,1,1,1,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,0,1,0,1,-1
2,1,0,1,0,2,-2,-2,0,1,0,1,0,1,0,0,0,doctor,"Time limit reached.
",0,0,1,1,0,1,-1
-2,0,2,1,1,1,-2,-1,1,1,2,0,1,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,1,0,0,0,-1
0,-2,1,1,1,0,2,1,0,1,-1,-1,0,1,1,1,0,doctor,"Time limit reached.
",0,1,1,1,1,0,-1
1,0,1,1,1,0,2,-2,0,0,2,1,-1,0,1,1,0,doctor,"Time limit reached.
",1,0,1,1,1,0,-1
-2,-2,0,1,1,1,1,2,1,0,1,2,2,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,0,1,1,1,-1
2,0,0,0,0,1,1,1,0,1,2,-1,1,0,0,0,0,actor,"Time limit reached.
",1,0,0,1,1,0,-1
0,-2,-2,0,0,1,1,1,1,0,-1,2,-2,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,1,0,0,1,-1
1,2,1,0,0,1,1,-1,0,1,2,2,-1,0,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,0,1,1,1,1,-1
2,-1,-2,0,1,1,-1,2,1,1,0,-2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,1,1,0,0,-1
2,1,0,1,0,-1,-2,-1,0,0,-2,2,0,1,1,0,0,doctor,"Time limit reached.
",1,1,0,0,0,1,-1
1,2,-1,0,1,0,0,2,1,0,-1,-1,1,0,0,0,0,actor,"Time limit reached.
",1,0,1,1,1,0,-1
-1,2,-2,0,1,0,0,-1,1,0,-2,0,0,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,0,1,0,0,-1
1,-2,1,0,1,-2,1,1,1,1,0,2,2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",0,1,1,0,0,1,-1
-2,0,1,1,1,-1,-2,1,1,1,0,-1,0,1,1,1,1,doctor,"Time limit reached.
",0,0,0,1,1,1,-1
-1,1,1,0,1,-1,1,-2,1,1,1,-1,-2,1,1,0,1,doctor,"Time limit reached.
",1,0,0,1,1,1,-1
2,-1,-1,1,1,2,-1,-2,1,1,0,1,-2,1,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",1,0,0,0,0,0,-1
-2,-2,-1,1,1,2,2,0,0,0,1,1,-2,0,0,0,0,doctor,"Time limit reached.
",0,0,1,1,1,0,-1
1,1,2,1,0,-1,1,-2,1,1,2,-2,1,1,1,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,1,1,1,0,1,-1
2,-1,-1,0,1,-1,2,0,0,1,0,-1,1,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,1,0,1,1,1,-1
0,0,0,0,1,-1,2,-1,1,0,2,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,1,1,1,1,1,-1
-2,0,1,0,1,1,1,2,0,1,0,2,2,1,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",1,0,0,0,1,1,-1
-1,2,2,0,1,-1,0,-2,0,0,0,1,-1,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,0,0,1,1,-1
0,-2,-1,1,1,0,0,1,0,1,-1,1,-1,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",1,1,1,1,1,1,-1
0,1,2,1,0,1,0,0,0,1,2,2,2,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",1,0,0,1,0,1,-1
2,1,-1,1,0,2,-2,-2,1,0,0,-2,-2,1,1,0,0,soldier,"Time limit reached.
",0,1,1,0,0,1,-1
1,-2,-2,0,0,0,-1,-2,1,1,2,1,-1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,1,1,1,1,0,-1
-1,1,-2,1,0,-1,1,-1,1,1,2,1,2,1,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",1,1,1,1,1,0,-1
0,-1,1,1,1,-1,1,2,1,1,-1,-2,0,0,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
",0,1,0,0,1,0,-1
2,-2,-1,1,1,2,-2,-1,1,0,2,2,-1,0,0,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,1,0,0,0,0,-1
1,2,-1,1,1,1,2,1,1,0,1,0,0,1,1,0,1,soldier,"Time limit reached.
",1,1,0,0,1,1,-1
2,1,1,1,0,2,1,1,1,0,-2,0,-1,1,0,0,0,doctor,"Time limit reached.
",0,0,1,1,1,0,-1
-1,0,-2,0,1,-1,2,2,0,0,0,-1,1,1,0,0,0,actor,"prepare_deal(actor, doctor, food) prepare_trap(soldier, doctor, actor) attack(actor, doctor)
",0,1,0,1,0,0,-1
-1,-2,0,1,1,-2,0,-1,1,1,-2,2,-1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,1,0,0,1,-1
-1,1,0,0,1,-1,-2,-2,1,0,-2,0,-2,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,1,0,1,0,0,-1
2,1,0,0,1,2,1,-1,0,1,-2,-2,2,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",0,1,0,1,0,1,-1
1,-1,0,1,1,-2,0,1,1,0,-2,-2,0,0,1,1,0,soldier,"prepare_deal(soldier, doctor, food) prepare_trap(actor, doctor, soldier) attack(soldier, doctor)
",1,0,1,1,0,0,-1
0,2,2,1,1,-1,2,2,1,1,-1,0,1,1,0,1,0,actor,"Time limit reached.
",0,1,1,0,1,0,-1
1,1,-1,1,1,0,-1,-2,0,1,-1,-2,-2,0,1,0,0,actor,"Time limit reached.
",0,1,0,0,0,0,-1
2,0,-2,1,1,-1,1,-1,0,1,2,0,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,1,0,0,0,-1
1,0,-2,1,0,0,-2,-1,1,0,-1,-2,1,1,0,1,1,actor,"Time limit reached.
",1,0,0,1,1,0,-1
0,-1,-1,1,1,-2,-2,2,1,0,0,-2,2,0,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",0,0,0,0,1,0,-1
-2,-2,-1,1,1,2,-1,0,1,0,0,-1,1,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,0,0,1,0,1,-1
0,-2,-1,1,1,-2,-2,1,0,1,2,-2,1,0,1,0,1,actor,"Time limit reached.
",0,1,1,0,1,0,-1
1,2,-1,0,0,0,2,2,1,0,2,2,-1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,1,1,1,1,-1
1,0,2,1,0,0,-1,-1,1,1,-2,-1,0,0,0,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",1,0,1,0,1,0,-1
-1,-1,-1,0,0,1,-2,1,1,1,-1,0,-1,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,0,0,0,0,-1
1,1,1,1,0,1,0,0,0,0,1,2,-1,1,0,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
",0,0,0,1,1,0,-1
2,-2,2,1,0,2,1,0,1,1,-1,-2,0,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1,1,0,0,0,0,-1
2,1,2,1,1,0,0,2,0,1,-2,1,2,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1,0,0,1,0,1,-1
0,-1,2,0,0,0,0,-2,1,0,-2,-1,2,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,1,0,0,1,-1
-2,-2,2,0,0,2,1,-2,1,0,-1,-2,1,1,0,1,1,actor,"give_item(actor, doctor, food) give_item(actor, doctor, meds) prepare_meeting(doctor, actor)
",1,0,1,1,1,0,1
0,-2,1,0,0,2,-2,-2,0,0,0,-1,-1,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",1,0,1,0,0,0,-1
-1,-2,1,0,1,-2,0,2,0,1,2,-1,2,0,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",1,1,0,0,1,1,-1
-2,-2,-2,0,1,0,0,0,0,0,0,0,2,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,0,0,1,0,0,-1
1,-2,0,1,0,0,2,1,0,1,1,-1,-2,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",1,0,1,1,0,0,-1
0,-2,1,1,0,-2,1,-2,0,1,0,2,-2,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",0,1,0,0,0,0,-1
2,-2,0,1,1,-1,-2,-2,1,0,0,1,0,1,1,0,0,soldier,"prepare_meeting(actor, doctor) prepare_trap(soldier, doctor, actor) attack(soldier, doctor)
",0,1,1,0,1,1,-1
2,2,0,1,1,2,1,1,1,0,-2,-2,0,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1,1,1,1,0,1,-1
2,-1,-1,1,1,1,2,-2,1,1,-2,2,1,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,0,0,0,0,0,-1
2,-1,-2,1,1,1,2,-2,0,1,2,0,-1,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,1,1,0,1,-1
-1,2,2,1,0,0,2,0,1,0,1,0,0,0,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,1,1,1,0,0,-1
0,1,-1,0,1,1,-2,-1,1,1,-2,-2,-2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,1,1,1,0,0,-1
-1,0,1,0,0,1,-2,-2,0,1,2,-1,2,1,0,0,1,doctor,"Time limit reached.
",1,1,0,0,0,0,-1
0,-2,0,0,0,1,-1,-1,1,0,2,-1,1,0,0,0,1,actor,"Time limit reached.
",1,0,0,1,0,0,-1
1,1,1,1,0,1,-1,0,1,0,2,2,-1,0,1,1,1,doctor,"Time limit reached.
",0,1,0,0,1,1,-1
0,1,2,1,1,0,1,0,1,0,-1,-2,2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,0,0,1,0,-1
1,2,1,1,1,-1,0,1,1,1,1,0,-1,0,1,1,1,soldier,"Time limit reached.
",0,0,1,0,1,1,-1
-1,1,-1,0,0,-1,-2,2,1,0,2,2,-2,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,1,0,0,0,-1
-2,2,0,0,1,0,0,-2,0,0,1,2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,1,0,0,0,-1
1,-2,0,0,1,0,-1,-2,1,0,2,-2,-2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,0,1,1,1,-1
2,-1,1,0,1,-1,-1,1,1,1,-2,0,1,1,0,0,1,doctor,"Time limit reached.
",0,1,0,1,1,0,-1
-1,2,2,1,0,-1,2,2,0,1,2,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,0,1,0,1,-1
-1,-2,-1,1,0,0,2,1,1,1,-2,2,-2,0,0,1,1,soldier,"prepare_deal(soldier, doctor, food) prepare_trap(actor, doctor, soldier) attack(soldier, doctor)
",0,1,1,1,0,0,-1
1,0,-2,1,0,1,2,-2,0,0,2,2,0,0,0,0,0,soldier,"Time limit reached.
",0,0,1,1,1,0,-1
0,0,1,0,1,-1,0,1,1,0,1,0,0,1,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
",1,0,0,1,0,1,-1
0,-1,-2,1,0,0,2,1,1,1,2,-1,-2,1,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",1,1,1,1,0,0,-1
1,0,-1,0,0,2,1,-2,0,1,-2,-2,-1,1,1,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",0,1,0,0,1,0,-1
2,1,-1,0,1,1,2,0,0,0,-1,-1,-2,1,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",0,0,1,1,0,0,-1
2,2,2,0,1,2,-2,1,1,1,0,0,2,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,0,0,0,1,-1
1,-1,2,0,0,1,-2,0,1,0,-1,1,1,0,0,0,0,actor,"prepare_deal(actor, soldier, meds) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
",0,1,1,1,0,0,-1
0,2,0,1,0,-2,1,0,0,1,-1,-2,-1,0,1,0,0,soldier,"Time limit reached.
",0,1,0,0,0,0,-1
0,-1,-2,0,1,1,0,1,0,1,-2,0,-1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,1,1,1,0,1,-1
1,0,0,0,0,0,2,1,0,1,2,2,-1,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",1,1,1,0,1,1,-1
1,1,-1,1,0,0,-2,-1,0,1,1,-1,-1,1,0,0,0,actor,"Time limit reached.
",1,0,1,0,1,0,-1
2,2,1,0,1,-2,-1,1,1,0,2,2,2,1,0,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
",1,0,0,1,1,1,-1
0,0,2,0,0,1,1,1,0,1,-1,-1,0,1,1,1,1,soldier,"Time limit reached.
",1,0,0,1,1,0,-1
0,-1,0,0,1,2,0,2,0,0,-1,-2,-2,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,1,0,0,1,1,-1
0,-2,-2,0,0,-1,0,0,0,0,-2,-2,2,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",1,0,0,0,0,1,-1
2,1,2,0,0,-2,-2,1,0,1,1,-1,-1,1,1,0,0,soldier,"Time limit reached.
",1,0,1,1,1,1,-1
1,2,0,0,0,2,1,-1,1,1,2,0,0,0,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",0,1,1,0,1,0,-1
-2,-1,1,0,1,1,-1,1,1,1,0,2,0,1,1,1,1,doctor,"Time limit reached.
",0,0,0,0,1,1,-1
-1,1,-2,0,0,-1,2,-1,0,0,1,-2,-1,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,1,0,1,0,-1
2,-1,1,0,1,2,-2,-2,0,1,-1,-1,-1,1,0,0,0,doctor,"Time limit reached.
",1,1,0,0,0,1,-1
-2,1,-1,1,1,0,-1,1,0,0,1,1,-1,0,0,1,1,soldier,"Time limit reached.
",1,0,0,1,0,0,-1
0,-2,1,0,0,1,1,1,1,0,2,-2,0,0,0,1,0,soldier,"Time limit reached.
",0,0,1,0,0,0,-1
-2,0,-2,1,1,0,-1,-2,1,0,0,2,-1,1,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",0,1,0,0,0,1,-1
-1,0,-2,0,0,-1,1,-1,0,1,1,1,0,1,1,0,0,doctor,"Time limit reached.
",1,1,0,1,0,0,-1
2,1,-1,1,0,1,-2,2,1,1,2,-2,-2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,0,1,1,0,-1
0,-2,0,0,0,1,-1,0,1,1,-1,-1,-2,1,1,0,0,actor,"Time limit reached.
",1,1,0,1,1,1,-1
2,2,-2,1,0,0,2,0,0,1,-2,1,-1,0,0,0,0,doctor,"Time limit reached.
",0,0,0,0,1,0,-1
1,2,1,1,0,0,-1,-1,1,0,0,0,2,0,1,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",0,1,0,0,1,0,-1
-2,1,1,0,1,1,0,0,0,0,-2,2,-1,1,0,1,1,doctor,"Time limit reached.
",1,0,1,0,1,1,-1
2,2,1,1,1,1,-1,1,1,1,-2,1,2,1,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
",0,0,1,0,1,1,-1
1,2,-2,0,0,2,-2,1,0,1,0,-2,-1,0,1,1,0,soldier,"Time limit reached.
",1,0,0,1,0,0,-1
0,0,-1,1,0,-2,0,0,0,1,1,0,0,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,1,1,0,1,-1
0,0,-1,1,0,2,-2,-1,0,1,0,0,0,1,0,0,0,soldier,"Time limit reached.
",1,1,1,1,1,0,-1
0,2,1,1,0,-2,-1,0,0,1,-2,-2,-1,0,0,1,1,actor,"find(actor, food) get_item(actor, doctor, food)
",1,0,1,1,0,1,-1
-2,-1,-1,1,0,-2,-1,2,0,0,0,-1,2,1,0,0,0,actor,"Time limit reached.
",1,0,1,1,0,0,-1
0,1,2,0,1,2,-2,1,1,1,-1,2,-2,1,1,1,0,soldier,"Time limit reached.
",1,1,0,0,1,1,-1
0,1,0,0,1,2,1,0,1,0,-2,1,0,0,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",0,0,1,1,1,0,-1
-1,0,-1,1,1,-1,0,-1,1,0,2,-2,0,0,1,0,0,doctor,"Time limit reached.
",1,1,0,1,0,0,-1
2,0,-2,0,0,-2,0,1,0,1,-1,2,2,0,1,1,0,soldier,"prepare_deal(soldier, doctor, food) prepare_trap(actor, doctor, soldier) attack(soldier, doctor)
",1,1,0,1,1,0,-1
-1,1,0,1,0,-2,-2,2,1,0,-1,-2,-2,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",0,1,1,1,0,1,-1
-2,1,2,1,0,0,-2,2,1,0,0,2,1,0,1,0,1,actor,"Time limit reached.
",0,1,0,0,0,1,-1
2,2,1,0,0,-2,-2,-2,1,0,-1,0,0,1,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
",1,1,0,0,1,0,-1
1,2,1,1,0,-2,0,2,1,0,0,-1,-1,0,1,0,1,doctor,"Time limit reached.
",1,0,0,1,1,1,-1
0,2,-1,1,1,2,1,-1,1,1,1,-2,-2,1,1,0,1,soldier,"find(soldier, meds) get_item(soldier, doctor, meds)
",0,1,0,0,0,1,-1
-1,0,0,1,0,2,0,0,1,0,2,2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,1,1,1,1,-1
2,1,-1,0,1,0,2,1,1,0,-1,0,1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,1,0,0,0,-1
-1,2,-1,1,0,0,-1,0,1,1,1,-2,-2,0,1,1,1,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,0,0,1,1,0,-1
2,-2,-1,1,0,-2,-1,-2,0,0,-2,0,1,0,0,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
",1,1,0,1,1,0,-1
-2,-1,-1,1,0,-2,1,1,1,1,-2,1,2,1,0,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",0,1,1,0,1,0,-1
2,-2,0,1,0,-2,2,-1,1,0,0,0,2,0,1,0,0,soldier,"Time limit reached.
",0,1,0,0,1,1,-1
2,1,2,0,1,0,1,0,1,1,-1,2,2,0,1,0,0,actor,"Time limit reached.
",1,0,0,0,0,0,-1
0,2,0,1,1,1,1,-1,0,0,1,0,0,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",1,0,1,0,1,1,-1
0,0,1,0,1,1,1,1,1,1,-2,1,1,1,0,1,1,doctor,"Time limit reached.
",1,0,1,1,1,1,-1
2,0,-1,0,1,-1,2,-1,1,0,2,-1,-1,0,0,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",1,0,0,0,1,0,-1
-2,1,2,1,0,-1,2,1,1,1,0,0,0,0,0,0,1,soldier,"Time limit reached.
",1,0,1,1,1,0,-1
-2,1,1,0,1,0,1,-1,1,0,1,-2,0,1,0,1,0,actor,"find(actor, food) get_item(actor, doctor, food)
",0,0,1,0,0,0,-1
1,-2,0,1,1,-1,-1,-1,1,1,-2,0,0,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0,0,1,0,0,1,-1
-2,2,0,0,0,0,0,-1,0,0,2,0,0,1,1,0,1,actor,"find(actor, meds) get_item(actor, doctor, meds)
",1,1,1,1,0,0,-1
0,1,2,1,1,1,-1,-2,1,0,0,-2,-2,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",0,0,0,0,0,1,-1
1,1,-2,0,1,0,-2,-2,1,1,1,2,1,0,1,1,0,soldier,"find(soldier, food) get_item(soldier, doctor, food)
",0,1,0,1,1,1,-1
2,2,-2,1,1,0,-1,0,1,0,-1,1,-2,1,0,0,0,soldier,"Time limit reached.
",1,0,0,0,0,1,-1
