,index,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results,wants_meds,wants_food,attacks_doctor,attacks_soldier,attacks_actor
4092,61380,-2,-2,-2,0,0,0,2,2,1,0,2,0,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4093,61395,-2,-2,-2,0,0,0,2,2,1,0,2,1,-2,0,1,0,0,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, actor, soldier) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4094,61410,-2,-2,-2,0,0,0,2,2,1,0,2,1,-2,1,0,0,1,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, actor, soldier) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4095,61425,-2,-2,-2,0,0,0,2,2,1,0,2,1,-2,1,1,1,0,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, actor, soldier) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4096,61440,-2,-2,-2,0,0,0,2,2,1,0,2,1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4097,61455,-2,-2,-2,0,0,0,2,2,1,0,2,1,-1,1,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4098,61470,-2,-2,-2,0,0,0,2,2,1,0,2,1,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4099,61485,-2,-2,-2,0,0,0,2,2,1,0,2,1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4100,61500,-2,-2,-2,0,0,0,2,2,1,0,2,1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4101,61515,-2,-2,-2,0,0,0,2,2,1,0,2,1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4102,61530,-2,-2,-2,0,0,0,2,2,1,0,2,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4103,61545,-2,-2,-2,0,0,0,2,2,1,0,2,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4104,61560,-2,-2,-2,0,0,0,2,2,1,0,2,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4105,61575,-2,-2,-2,0,0,0,2,2,1,0,2,1,2,0,0,0,0,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, actor, soldier) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4106,61590,-2,-2,-2,0,0,0,2,2,1,0,2,1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4107,61605,-2,-2,-2,0,0,0,2,2,1,0,2,1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4108,61620,-2,-2,-2,0,0,0,2,2,1,0,2,1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4109,61635,-2,-2,-2,0,0,0,2,2,1,0,2,2,-2,0,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4110,61650,-2,-2,-2,0,0,0,2,2,1,0,2,2,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4111,61665,-2,-2,-2,0,0,0,2,2,1,0,2,2,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4112,61680,-2,-2,-2,0,0,0,2,2,1,0,2,2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4113,61695,-2,-2,-2,0,0,0,2,2,1,0,2,2,-1,1,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4114,61710,-2,-2,-2,0,0,0,2,2,1,0,2,2,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4115,61725,-2,-2,-2,0,0,0,2,2,1,0,2,2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4116,61740,-2,-2,-2,0,0,0,2,2,1,0,2,2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4117,61755,-2,-2,-2,0,0,0,2,2,1,0,2,2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4118,61770,-2,-2,-2,0,0,0,2,2,1,0,2,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4119,61785,-2,-2,-2,0,0,0,2,2,1,0,2,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4120,61800,-2,-2,-2,0,0,0,2,2,1,0,2,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4121,61815,-2,-2,-2,0,0,0,2,2,1,0,2,2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4122,61830,-2,-2,-2,0,0,0,2,2,1,0,2,2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4123,61845,-2,-2,-2,0,0,0,2,2,1,0,2,2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4124,61860,-2,-2,-2,0,0,0,2,2,1,0,2,2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4125,61875,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4126,61890,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4127,61905,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4128,61920,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4129,61935,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4130,61950,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4131,61965,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4132,61980,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4133,61995,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4134,62010,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4135,62025,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4136,62040,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4137,62055,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4138,62070,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4139,62085,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4140,62100,-2,-2,-2,0,0,0,2,2,1,1,-2,-2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4141,62115,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4142,62130,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4143,62145,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4144,62160,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4145,62175,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4146,62190,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4147,62205,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4148,62220,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4149,62235,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4150,62250,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4151,62265,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4152,62280,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4153,62295,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4154,62310,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4155,62325,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4156,62340,-2,-2,-2,0,0,0,2,2,1,1,-2,-1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4157,62355,-2,-2,-2,0,0,0,2,2,1,1,-2,0,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4158,62370,-2,-2,-2,0,0,0,2,2,1,1,-2,0,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4159,62385,-2,-2,-2,0,0,0,2,2,1,1,-2,0,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4160,62400,-2,-2,-2,0,0,0,2,2,1,1,-2,0,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4161,62415,-2,-2,-2,0,0,0,2,2,1,1,-2,0,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4162,62430,-2,-2,-2,0,0,0,2,2,1,1,-2,0,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4163,62445,-2,-2,-2,0,0,0,2,2,1,1,-2,0,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4164,62460,-2,-2,-2,0,0,0,2,2,1,1,-2,0,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4165,62475,-2,-2,-2,0,0,0,2,2,1,1,-2,0,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4166,62490,-2,-2,-2,0,0,0,2,2,1,1,-2,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4167,62505,-2,-2,-2,0,0,0,2,2,1,1,-2,0,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4168,62520,-2,-2,-2,0,0,0,2,2,1,1,-2,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4169,62535,-2,-2,-2,0,0,0,2,2,1,1,-2,0,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4170,62550,-2,-2,-2,0,0,0,2,2,1,1,-2,0,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4171,62565,-2,-2,-2,0,0,0,2,2,1,1,-2,0,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4172,62580,-2,-2,-2,0,0,0,2,2,1,1,-2,0,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4173,62595,-2,-2,-2,0,0,0,2,2,1,1,-2,1,-2,0,1,0,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4174,62610,-2,-2,-2,0,0,0,2,2,1,1,-2,1,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4175,62625,-2,-2,-2,0,0,0,2,2,1,1,-2,1,-2,1,1,1,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4176,62640,-2,-2,-2,0,0,0,2,2,1,1,-2,1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4177,62655,-2,-2,-2,0,0,0,2,2,1,1,-2,1,-1,1,0,0,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4178,62670,-2,-2,-2,0,0,0,2,2,1,1,-2,1,-1,1,1,0,1,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4179,62685,-2,-2,-2,0,0,0,2,2,1,1,-2,1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4180,62700,-2,-2,-2,0,0,0,2,2,1,1,-2,1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4181,62715,-2,-2,-2,0,0,0,2,2,1,1,-2,1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4182,62730,-2,-2,-2,0,0,0,2,2,1,1,-2,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4183,62745,-2,-2,-2,0,0,0,2,2,1,1,-2,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4184,62760,-2,-2,-2,0,0,0,2,2,1,1,-2,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4185,62775,-2,-2,-2,0,0,0,2,2,1,1,-2,1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4186,62790,-2,-2,-2,0,0,0,2,2,1,1,-2,1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4187,62805,-2,-2,-2,0,0,0,2,2,1,1,-2,1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4188,62820,-2,-2,-2,0,0,0,2,2,1,1,-2,1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4189,62835,-2,-2,-2,0,0,0,2,2,1,1,-2,2,-2,0,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4190,62850,-2,-2,-2,0,0,0,2,2,1,1,-2,2,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4191,62865,-2,-2,-2,0,0,0,2,2,1,1,-2,2,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4192,62880,-2,-2,-2,0,0,0,2,2,1,1,-2,2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4193,62895,-2,-2,-2,0,0,0,2,2,1,1,-2,2,-1,1,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4194,62910,-2,-2,-2,0,0,0,2,2,1,1,-2,2,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4195,62925,-2,-2,-2,0,0,0,2,2,1,1,-2,2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4196,62940,-2,-2,-2,0,0,0,2,2,1,1,-2,2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4197,62955,-2,-2,-2,0,0,0,2,2,1,1,-2,2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4198,62970,-2,-2,-2,0,0,0,2,2,1,1,-2,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4199,62985,-2,-2,-2,0,0,0,2,2,1,1,-2,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4200,63000,-2,-2,-2,0,0,0,2,2,1,1,-2,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4201,63015,-2,-2,-2,0,0,0,2,2,1,1,-2,2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4202,63030,-2,-2,-2,0,0,0,2,2,1,1,-2,2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4203,63045,-2,-2,-2,0,0,0,2,2,1,1,-2,2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4204,63060,-2,-2,-2,0,0,0,2,2,1,1,-2,2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4205,63075,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4206,63090,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4207,63105,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4208,63120,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4209,63135,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4210,63150,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4211,63165,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4212,63180,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4213,63195,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4214,63210,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4215,63225,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4216,63240,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4217,63255,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4218,63270,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4219,63285,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4220,63300,-2,-2,-2,0,0,0,2,2,1,1,-1,-2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4221,63315,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4222,63330,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4223,63345,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4224,63360,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4225,63375,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4226,63390,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4227,63405,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4228,63420,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4229,63435,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4230,63450,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4231,63465,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4232,63480,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4233,63495,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4234,63510,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4235,63525,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4236,63540,-2,-2,-2,0,0,0,2,2,1,1,-1,-1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4237,63555,-2,-2,-2,0,0,0,2,2,1,1,-1,0,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4238,63570,-2,-2,-2,0,0,0,2,2,1,1,-1,0,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4239,63585,-2,-2,-2,0,0,0,2,2,1,1,-1,0,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4240,63600,-2,-2,-2,0,0,0,2,2,1,1,-1,0,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4241,63615,-2,-2,-2,0,0,0,2,2,1,1,-1,0,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4242,63630,-2,-2,-2,0,0,0,2,2,1,1,-1,0,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
4243,63645,-2,-2,-2,0,0,0,2,2,1,1,-1,0,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4244,63660,-2,-2,-2,0,0,0,2,2,1,1,-1,0,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4245,63675,-2,-2,-2,0,0,0,2,2,1,1,-1,0,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4246,63690,-2,-2,-2,0,0,0,2,2,1,1,-1,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
4247,63705,-2,-2,-2,0,0,0,2,2,1,1,-1,0,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4248,63720,-2,-2,-2,0,0,0,2,2,1,1,-1,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
4249,63735,-2,-2,-2,0,0,0,2,2,1,1,-1,0,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4250,63750,-2,-2,-2,0,0,0,2,2,1,1,-1,0,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
4251,63765,-2,-2,-2,0,0,0,2,2,1,1,-1,0,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
