,char_acting_health,char_acting_knowledge,char_acting_altruism,char_acting_ambition,char_acting_support,char_acting_money,char_acting_satisfaction,char_acting_state,char_acting_relation_char1,char_acting_supports_char1,char_acting_relation_char2,char_acting_supports_char2,char1_health,char1_knowledge,char1_altruism,char1_ambition,char1_support,char1_money,char1_satisfaction,char1_state,char1_relation_char_acting,char1_supports_char_acting,char1_relation_char2,char1_supports_char2,char2_health,char2_knowledge,char2_altruism,char2_ambition,char2_support,char2_money,char2_satisfaction,char2_state,char2_relation_char_acting,char2_supports_char_acting,char2_relation_char1,char2_supports_char1,ship_defense,ship_status,ship_magic,results,time
6894,1,2,-2,0,1,0,0,blocked,-1,1,-1,1,1,1,-1,3,1,1,0,?,1,1,-1,1,1,1,1,0,0,0,0,hidden,0,1,-1,0,0,1,-1,,
6895,0,0,0,2,0,1,0,blocked,2,0,2,1,2,2,1,4,0,1,0,hidden,1,0,-2,0,1,2,0,4,0,0,0,blocked,-2,0,1,1,-1,1,1,,
6896,2,2,-2,2,1,1,0,hidden,2,1,-2,0,1,1,2,1,1,0,0,hidden,-2,0,-2,1,1,2,1,4,0,0,0,hidden,-1,1,2,0,1,0,0,,
6897,1,2,0,2,1,0,0,?,1,1,0,1,1,2,1,0,1,1,0,blocked,-2,1,1,1,2,2,0,3,1,1,0,?,1,0,0,0,0,-1,1,,
6898,2,0,0,4,1,1,0,blocked,0,1,1,0,2,1,-1,2,0,1,0,hidden,-1,0,2,0,0,2,0,0,0,1,0,blocked,2,1,0,0,0,1,-1,,
6899,1,2,-1,0,0,1,0,blocked,-2,1,2,1,0,0,-1,0,0,1,0,blocked,0,0,2,0,0,2,0,3,1,1,0,?,-2,0,2,0,-1,-1,1,,
6900,2,0,2,1,0,1,0,blocked,-1,1,-1,1,0,1,1,2,0,0,0,hidden,0,0,-2,1,1,1,0,0,1,0,0,?,2,0,0,0,1,1,1,,
6901,1,2,2,1,1,0,0,hidden,0,1,-1,1,0,2,-1,0,1,0,0,blocked,1,1,1,1,2,2,0,3,1,0,0,?,-1,1,-2,0,0,-1,1,,
6902,2,2,1,4,1,1,0,hidden,-1,1,1,1,1,0,2,4,1,0,0,blocked,-1,0,-2,0,2,1,-2,2,1,0,0,blocked,1,0,-1,1,1,-1,0,,
6903,0,0,-2,2,1,1,0,blocked,2,1,2,0,1,0,0,3,1,1,0,blocked,-2,0,1,1,1,1,-1,4,0,0,0,hidden,1,0,0,1,1,0,0,,
6904,0,1,-2,3,1,1,0,hidden,2,0,-2,1,2,0,1,4,1,1,0,hidden,2,0,2,0,0,2,-1,2,0,1,0,blocked,2,0,2,1,-1,-1,0,,
6905,0,2,1,4,1,1,0,blocked,0,1,1,0,1,0,-2,3,0,0,0,blocked,-1,0,1,1,1,1,-2,0,1,0,0,blocked,-1,1,2,0,-1,0,0,,
6906,1,2,0,3,0,1,0,blocked,1,0,1,0,2,0,2,1,1,1,0,blocked,0,1,2,1,2,0,2,3,0,1,0,hidden,2,1,-1,1,1,1,1,,
6907,1,2,1,2,1,1,0,blocked,-2,0,1,0,1,1,-2,0,1,1,0,?,0,0,-2,0,1,2,-1,3,1,1,0,hidden,2,0,-2,1,0,0,1,,
6908,0,1,2,0,1,0,0,?,2,0,0,1,0,2,-1,1,0,1,0,blocked,-1,1,0,1,0,2,-1,0,1,1,0,?,0,1,1,1,-1,0,0,,
6909,2,1,-2,0,1,1,0,?,-1,0,-1,1,1,0,-2,1,0,1,0,?,1,0,-1,0,0,2,1,2,0,1,0,?,0,1,1,1,1,1,1,,
6910,1,2,0,1,1,1,0,blocked,-1,1,-1,0,0,2,2,1,1,1,0,hidden,-2,0,-2,1,1,2,-1,2,0,0,0,hidden,2,1,1,0,1,0,0,,
6911,0,2,1,2,0,0,0,?,-1,1,-2,1,1,0,0,1,1,1,0,blocked,2,1,2,0,2,2,0,3,0,0,0,?,1,1,0,1,-1,-1,1,,
6912,2,2,2,3,0,0,0,hidden,0,0,-1,0,2,0,1,3,0,0,0,?,1,1,0,0,1,2,1,4,0,0,0,blocked,-2,0,-1,1,-1,-1,-1,,
6913,1,2,-2,2,0,0,0,hidden,0,1,1,1,1,1,2,0,0,1,0,?,1,0,0,0,2,2,1,0,1,1,0,?,0,1,2,0,-1,0,-1,,
6914,0,0,1,3,1,0,0,blocked,2,1,1,0,0,0,-2,2,0,0,0,?,1,0,1,0,2,2,0,3,1,1,0,blocked,0,1,-2,1,0,1,0,,
6915,1,1,1,4,1,1,0,hidden,1,0,1,1,2,1,-2,0,1,0,0,blocked,-1,0,-1,0,0,1,2,0,0,0,0,hidden,-1,1,0,1,-1,1,1,,
6916,0,0,1,2,0,0,0,blocked,0,0,1,1,1,2,2,0,1,0,0,blocked,-2,0,0,1,1,2,-2,0,0,1,0,hidden,1,1,0,1,1,0,-1,,
6917,0,2,-1,1,1,0,0,hidden,2,0,2,0,0,2,2,4,0,1,0,hidden,-2,0,1,1,0,0,2,2,1,1,0,blocked,-2,0,-1,1,-1,0,-1,,
6918,2,1,-2,3,1,1,0,?,-2,0,1,1,0,1,2,3,1,1,0,hidden,0,1,-1,1,0,2,0,1,0,0,0,blocked,-2,1,-1,1,1,0,-1,,
6919,0,1,1,4,1,0,0,?,1,1,-2,1,1,0,2,2,1,1,0,?,-2,1,-2,1,1,2,0,1,0,1,0,hidden,1,1,0,0,-1,1,-1,,
6920,1,2,-2,2,1,0,0,?,0,0,1,0,0,2,-2,1,1,1,0,?,-2,0,0,0,2,0,-1,0,1,1,0,?,1,1,0,0,-1,0,1,,
6921,2,1,-1,4,1,0,0,?,0,1,-1,1,1,1,-2,4,0,1,0,blocked,-1,0,-1,1,2,0,2,4,0,1,0,?,-2,1,2,1,-1,-1,-1,,
6922,0,0,1,3,0,1,0,hidden,2,0,1,1,0,2,2,3,0,1,0,?,0,1,1,1,0,0,-2,2,0,1,0,hidden,-2,0,2,1,1,-1,1,,
6923,0,1,-1,2,1,1,0,?,2,0,2,1,1,2,-2,0,0,1,0,blocked,2,0,-1,1,0,2,-2,4,0,1,0,blocked,1,1,2,1,-1,0,0,,
6924,1,0,2,0,1,1,0,?,-1,1,0,1,2,0,0,2,1,0,0,blocked,-1,0,2,1,2,1,-1,1,1,1,0,hidden,0,0,-2,0,0,-1,-1,,
6925,1,2,-1,3,0,0,0,blocked,0,1,-2,0,1,2,1,3,1,1,0,hidden,-2,0,1,1,1,1,-2,0,0,0,0,?,-2,0,2,0,-1,1,-1,,
6926,1,2,1,0,1,0,0,hidden,-1,0,1,1,2,2,0,3,1,0,0,?,-1,0,0,1,2,2,2,2,0,1,0,blocked,1,0,1,0,-1,1,1,,
6927,0,0,-2,4,1,1,0,?,1,0,-2,1,2,2,-2,0,0,0,0,blocked,1,0,-2,1,2,1,-1,0,0,1,0,?,0,1,-2,1,1,-1,1,,
6928,0,2,1,2,1,1,0,blocked,0,1,2,1,2,0,2,1,1,0,0,blocked,0,1,0,1,1,1,1,0,0,0,0,hidden,0,1,1,0,1,-1,-1,,
6929,0,0,2,0,1,0,0,hidden,-2,1,-2,1,1,1,-2,3,0,1,0,blocked,0,0,-2,1,0,2,2,3,1,0,0,blocked,2,0,-1,1,-1,-1,-1,,
6930,1,1,-2,1,0,0,0,?,0,0,-1,0,2,2,1,2,0,1,0,hidden,0,1,2,0,2,0,-2,3,1,0,0,?,2,1,2,1,-1,0,1,,
6931,1,0,-2,0,1,1,0,hidden,-2,0,2,0,1,0,1,0,1,1,0,hidden,2,0,2,1,0,1,0,2,0,0,0,hidden,-1,1,0,1,1,1,1,,
6932,2,0,-1,4,0,1,0,hidden,-1,1,-1,0,0,2,1,1,0,1,0,blocked,-1,0,-2,1,0,2,-2,1,1,0,0,blocked,1,0,1,1,1,-1,-1,,
6933,0,0,-2,2,1,0,0,?,-2,1,-1,1,2,2,2,1,0,0,0,blocked,2,0,2,0,2,0,1,1,1,1,0,hidden,-1,1,2,0,0,-1,-1,,
6934,0,0,-1,0,1,0,0,blocked,2,0,2,0,1,0,-2,1,0,1,0,blocked,0,1,-1,0,1,1,-2,3,1,1,0,?,-2,0,0,0,0,-1,-1,,
6935,0,0,0,3,1,0,0,?,2,1,-1,1,2,0,-1,0,1,1,0,hidden,0,1,1,0,2,0,-1,2,0,1,0,hidden,2,0,2,0,-1,0,1,,
6936,0,2,-1,0,1,1,0,hidden,-2,0,2,0,1,0,0,1,0,1,0,blocked,1,1,-2,0,1,0,-1,0,1,0,0,?,0,0,0,0,1,0,0,,
6937,0,0,-1,4,0,0,0,?,1,1,-1,1,1,0,2,3,0,0,0,?,-1,0,1,0,0,0,2,4,0,0,0,blocked,1,0,1,0,-1,-1,-1,,
6938,2,2,1,3,1,1,0,hidden,0,1,-2,0,0,1,-2,1,0,0,0,?,-2,1,-1,0,1,0,-2,4,1,0,0,blocked,-1,0,2,0,0,0,0,,
6939,2,2,0,0,0,1,0,?,1,1,1,1,1,1,2,1,1,1,0,?,-1,0,2,1,0,0,0,0,0,0,0,blocked,-2,1,2,0,0,0,0,,
6940,2,2,2,0,1,0,0,hidden,1,0,-2,1,0,2,1,2,0,1,0,?,2,0,-2,0,0,1,-2,1,1,1,0,?,0,0,-1,0,-1,-1,1,,
6941,1,1,1,4,0,1,0,blocked,-2,0,2,0,1,1,1,3,1,1,0,blocked,1,0,2,0,0,2,2,0,0,1,0,blocked,2,0,0,1,-1,0,0,,
6942,2,0,1,1,1,0,0,?,0,1,2,0,2,1,1,4,1,1,0,?,0,1,2,1,0,1,2,0,1,0,0,blocked,-2,0,1,1,1,0,0,,
6943,0,1,-1,0,1,0,0,blocked,-2,1,-1,0,2,2,2,3,1,0,0,hidden,2,0,1,1,2,0,-2,2,0,1,0,?,-2,0,-1,0,1,0,1,,
6944,0,0,2,2,1,1,0,hidden,1,0,1,1,1,1,1,4,0,1,0,blocked,2,1,2,1,0,1,2,3,1,0,0,hidden,-2,1,2,1,0,-1,1,,
6945,0,0,2,0,0,0,0,?,2,1,2,0,2,2,-1,0,0,1,0,blocked,-1,0,-1,0,2,1,0,3,0,0,0,hidden,-2,0,2,0,-1,-1,-1,,
6946,2,1,-1,0,1,0,0,?,-1,0,1,0,2,2,-2,2,1,0,0,blocked,-2,1,-1,0,0,0,0,0,0,0,0,?,2,1,2,0,1,0,-1,,
6947,0,1,0,4,1,0,0,hidden,0,0,1,0,0,2,0,3,1,0,0,hidden,2,1,1,1,2,1,-1,3,0,1,0,?,2,1,2,0,-1,1,-1,,
6948,0,1,0,1,0,0,0,hidden,0,1,-2,0,2,0,-1,3,0,1,0,?,0,0,0,0,0,0,-2,3,0,0,0,blocked,2,1,-1,0,1,-1,-1,,
6949,0,2,1,0,0,0,0,blocked,2,1,-1,0,0,0,-1,0,0,0,0,hidden,0,0,2,0,2,1,0,3,0,0,0,blocked,1,1,0,1,1,-1,1,,
6950,0,0,-2,1,1,1,0,hidden,-1,0,0,1,1,1,0,1,0,1,0,?,-2,1,2,1,1,1,0,3,0,1,0,hidden,1,0,1,0,1,1,1,,
6951,1,0,-2,2,0,1,0,?,2,1,2,1,2,0,1,4,1,1,0,?,-1,1,2,1,1,2,2,2,1,1,0,hidden,-1,1,-2,0,0,-1,0,,
6952,0,0,-1,1,1,0,0,?,1,0,2,1,2,2,0,3,0,1,0,?,2,0,-1,0,0,0,-2,4,0,1,0,?,1,0,0,1,0,1,-1,,
6953,0,0,-1,1,1,1,0,hidden,2,1,-1,1,0,0,2,4,0,0,0,hidden,0,1,-1,0,1,2,-2,2,1,0,0,?,0,1,1,0,1,0,-1,,
6954,0,1,2,0,0,1,0,blocked,-2,0,-1,0,2,1,0,2,1,1,0,blocked,-2,0,-1,0,2,0,-1,3,0,0,0,?,-1,1,0,0,0,1,0,,
6955,2,1,0,1,0,1,0,hidden,-1,0,0,1,0,1,-1,0,1,0,0,blocked,1,1,-2,1,1,1,1,0,1,0,0,blocked,-2,1,0,0,0,-1,0,,
6956,0,0,-1,4,0,0,0,?,1,1,0,1,2,1,1,0,1,0,0,?,-2,0,1,0,0,0,1,1,1,1,0,hidden,0,0,1,1,1,-1,0,,
6957,0,1,0,2,1,0,0,blocked,2,1,1,0,2,0,2,2,0,0,0,?,1,0,2,0,2,0,0,3,0,0,0,hidden,-2,0,1,0,0,-1,0,,
6958,2,1,-2,0,0,0,0,?,-2,1,1,1,2,0,2,3,0,1,0,?,2,0,1,1,2,0,1,4,1,0,0,?,2,1,-2,1,1,0,0,,
6959,1,1,1,2,1,1,0,?,-1,0,2,0,1,1,1,0,0,1,0,hidden,2,0,-1,0,1,1,0,4,1,0,0,?,-2,1,-2,1,-1,1,-1,,
6960,1,0,0,0,0,0,0,?,0,1,-1,1,2,0,-2,2,0,0,0,?,-1,0,2,1,2,2,-1,3,0,1,0,hidden,1,0,1,1,0,-1,0,,
6961,2,2,2,1,1,0,0,blocked,2,1,-1,0,1,1,0,1,1,0,0,hidden,-1,1,2,1,0,2,2,1,1,0,0,blocked,-2,1,2,0,-1,-1,0,,
6962,1,0,1,1,1,0,0,?,1,1,1,1,0,0,-2,4,1,1,0,hidden,-1,1,-1,0,2,1,0,0,1,0,0,blocked,2,0,0,1,0,1,1,,
6963,2,2,0,2,0,0,0,hidden,1,1,1,0,0,0,-2,1,0,1,0,blocked,0,0,-1,0,1,0,-2,2,0,1,0,blocked,0,0,-1,0,-1,0,1,,
6964,2,1,-1,3,1,0,0,?,1,0,1,1,1,1,1,3,1,1,0,?,-2,0,1,1,0,0,-1,4,0,0,0,hidden,-1,0,0,1,-1,1,-1,,
6965,0,1,-1,4,1,1,0,?,0,0,0,0,0,2,2,1,1,1,0,hidden,-2,0,-1,0,0,0,-2,1,0,0,0,?,-2,1,2,1,1,1,1,,
6966,0,2,-2,3,1,1,0,blocked,-2,1,-2,0,0,0,0,0,1,0,0,?,1,0,-1,1,1,0,0,0,0,0,0,blocked,-2,0,0,1,-1,-1,-1,,
6967,1,0,0,4,1,0,0,hidden,0,1,1,0,0,2,0,0,0,0,0,?,0,0,-1,1,1,1,2,3,1,1,0,hidden,0,0,-1,0,-1,1,1,,
6968,0,1,2,0,1,1,0,?,2,1,-1,0,0,1,0,1,1,0,0,blocked,1,1,1,0,1,0,0,1,1,1,0,blocked,-2,1,0,0,-1,-1,-1,,
6969,2,0,-2,2,1,1,0,?,2,1,2,0,1,0,1,0,0,0,0,?,0,1,-2,1,2,2,0,1,1,0,0,hidden,-1,1,-2,1,-1,-1,1,,
6970,1,1,-2,4,1,1,0,?,0,1,-2,1,1,2,-1,3,0,0,0,hidden,1,1,0,1,2,1,1,1,0,1,0,?,-2,0,-1,1,-1,1,1,,
6971,2,1,2,3,1,0,0,blocked,-1,0,1,1,1,2,-1,0,0,0,0,?,-1,1,-1,0,1,1,2,3,0,0,0,hidden,0,0,2,0,-1,0,-1,,
6972,0,1,1,0,1,1,0,hidden,0,1,2,1,2,2,1,1,0,0,0,?,-1,0,1,0,1,1,1,0,0,1,0,blocked,2,0,2,0,1,0,1,,
6973,2,0,0,3,1,1,0,blocked,-1,0,2,1,1,0,-2,2,1,1,0,?,2,1,0,1,2,0,2,3,1,0,0,blocked,-2,0,-1,1,1,1,0,,
6974,2,0,-2,1,0,1,0,hidden,2,0,0,1,2,2,1,3,0,0,0,?,1,0,1,1,0,1,-1,1,1,0,0,blocked,0,1,1,1,0,0,-1,,
6975,0,2,1,4,0,0,0,hidden,1,1,2,0,1,2,0,0,1,1,0,blocked,-2,0,-1,1,0,0,0,2,1,0,0,blocked,1,1,1,1,1,1,-1,,
6976,0,2,0,3,1,0,0,hidden,0,0,2,1,0,0,-1,1,0,1,0,?,-1,1,-1,1,0,2,2,1,0,1,0,blocked,1,0,1,0,1,-1,-1,,
6977,0,0,-1,4,0,1,0,blocked,0,1,-2,0,0,2,1,2,1,0,0,?,2,1,1,0,2,1,-1,0,0,1,0,hidden,-1,1,1,0,1,-1,0,,
6978,0,0,2,3,1,0,0,blocked,-2,0,1,1,1,0,0,4,1,0,0,?,2,1,2,1,2,1,2,4,1,0,0,blocked,-1,1,-2,1,1,1,-1,,
6979,0,0,1,3,0,1,0,hidden,1,1,-2,0,2,0,0,4,1,1,0,?,-2,1,1,0,2,2,2,3,0,0,0,hidden,0,1,1,1,-1,0,0,,
6980,0,0,2,2,0,1,0,blocked,-1,0,0,1,0,1,-2,1,1,0,0,blocked,0,0,-2,1,0,1,0,4,1,1,0,hidden,2,1,1,0,1,1,0,,
6981,2,0,0,2,1,0,0,?,-1,0,-1,1,1,1,-2,1,1,1,0,hidden,0,1,0,0,0,0,-2,1,1,1,0,hidden,0,0,-2,0,-1,-1,0,,
6982,1,1,-1,4,1,0,0,hidden,1,1,2,1,1,2,-1,4,0,1,0,?,-2,1,-2,0,0,2,1,0,1,1,0,?,0,0,-2,1,0,-1,-1,,
6983,1,1,1,4,1,1,0,hidden,1,1,-2,0,2,0,-1,4,0,0,0,blocked,-1,1,2,0,2,1,1,0,1,0,0,?,-1,1,-1,0,1,-1,0,,
6984,0,0,-2,1,1,0,0,?,1,0,2,0,1,0,-1,4,0,0,0,?,-1,1,2,0,2,2,-1,0,0,1,0,?,2,0,2,0,0,1,1,,
6985,2,0,-1,2,1,1,0,?,1,0,0,0,1,2,1,2,1,1,0,?,-1,0,1,1,2,2,-2,3,0,0,0,blocked,2,0,0,0,0,1,1,,
6986,1,1,0,2,0,1,0,?,-2,1,0,1,2,2,2,0,1,1,0,hidden,0,1,-1,0,2,2,0,2,1,1,0,?,1,0,1,1,-1,1,-1,,
6987,1,0,1,2,1,0,0,?,-2,1,2,0,1,0,-2,3,1,0,0,blocked,-1,1,-1,0,0,2,1,0,1,0,0,?,1,1,-1,1,1,0,1,,
6988,2,1,2,2,0,0,0,hidden,0,1,-1,1,2,0,-2,4,1,1,0,?,1,0,0,0,1,1,1,1,1,1,0,hidden,0,0,0,1,-1,0,0,,
6989,2,2,1,4,0,0,0,?,2,1,1,1,2,1,-2,1,0,0,0,hidden,2,1,1,0,1,2,-2,4,1,0,0,?,-1,1,-1,1,1,1,0,,
6990,0,1,1,0,0,1,0,blocked,-1,1,1,1,1,1,0,0,0,0,0,blocked,0,1,2,0,0,0,2,1,0,0,0,blocked,1,0,-1,1,-1,-1,0,,
6991,2,1,1,4,0,0,0,blocked,0,1,-1,1,0,1,0,0,1,0,0,?,-1,0,2,1,0,1,-1,3,1,1,0,hidden,-2,1,0,1,0,-1,-1,,
6992,1,0,1,1,0,0,0,blocked,0,1,1,0,1,2,-1,1,1,0,0,hidden,0,1,1,1,2,0,-1,2,0,1,0,hidden,2,0,-2,1,1,1,-1,,
6993,2,2,-1,1,1,0,0,hidden,-2,1,2,1,2,1,-2,3,0,1,0,hidden,0,0,0,0,0,0,-1,3,0,0,0,?,1,1,-1,1,1,0,1,,
6994,0,1,-2,4,0,1,0,?,-2,0,-1,1,0,2,1,4,0,1,0,hidden,-2,0,-1,1,1,1,0,1,0,0,0,hidden,-2,0,1,0,1,1,0,,
6995,0,1,0,4,1,1,0,blocked,1,0,0,1,0,2,1,2,0,0,0,blocked,1,0,0,1,2,1,0,2,1,1,0,blocked,0,0,2,0,1,-1,-1,,
6996,1,1,1,0,1,1,0,blocked,2,0,2,1,0,0,0,4,1,1,0,?,1,0,-2,0,0,1,1,2,0,0,0,hidden,1,1,2,1,0,-1,1,,
6997,2,2,-1,4,0,0,0,hidden,-2,0,-1,1,0,1,-2,3,1,1,0,blocked,0,0,2,0,1,2,1,4,0,0,0,?,-2,1,-1,0,-1,0,0,,
6998,0,2,-1,0,1,0,0,hidden,-2,1,1,0,0,1,1,3,0,1,0,hidden,-1,0,-1,1,0,0,-2,2,0,1,0,hidden,-1,0,-1,1,0,1,0,,
6999,1,0,-1,0,1,0,0,hidden,1,0,0,0,0,1,-2,1,0,0,0,?,1,0,1,0,1,2,1,0,0,0,0,blocked,-1,0,1,0,0,0,0,,
7000,1,0,0,1,0,0,0,blocked,1,0,-2,0,2,1,-2,1,0,0,0,hidden,-2,0,0,0,0,1,1,2,1,0,0,hidden,1,0,-1,0,0,1,0,,
7001,2,1,-1,1,1,1,0,?,0,1,2,0,2,2,-1,4,0,1,0,?,2,1,0,1,2,1,-2,0,1,1,0,hidden,1,1,0,1,-1,-1,0,,
7002,2,2,-1,1,0,1,0,?,2,1,-1,1,2,0,-2,2,1,0,0,?,1,1,-2,0,2,2,2,2,1,1,0,?,2,1,0,1,0,0,1,,
7003,1,1,2,4,1,1,0,hidden,-1,1,-2,0,2,1,1,1,1,1,0,?,-2,1,1,1,2,0,0,0,0,1,0,?,1,0,-2,0,0,-1,-1,,
7004,2,2,-2,1,0,0,0,blocked,1,0,2,1,0,2,-1,2,0,1,0,blocked,1,0,1,1,1,2,1,4,0,1,0,hidden,1,1,-1,1,1,-1,-1,,
7005,2,2,-2,3,1,1,0,blocked,0,1,1,0,1,2,-2,0,1,1,0,blocked,1,1,-1,1,0,0,2,3,0,0,0,blocked,0,1,-1,0,0,1,1,,
7006,1,2,-1,2,1,1,0,?,1,1,-1,0,2,2,-2,3,0,1,0,?,2,0,-2,0,1,0,-2,0,1,1,0,?,0,1,-1,0,-1,0,0,,
7007,2,0,2,2,0,0,0,blocked,-1,1,1,1,1,2,-1,2,1,0,0,hidden,2,0,-2,1,1,1,-2,1,0,1,0,hidden,1,1,1,0,0,0,-1,,
7008,1,2,-2,1,0,1,0,hidden,1,1,-2,1,2,0,2,4,0,0,0,hidden,0,1,-1,1,2,0,1,2,0,0,0,blocked,2,0,2,0,1,-1,-1,,
7009,1,1,-2,0,0,1,0,blocked,0,1,1,1,0,1,2,4,0,1,0,?,2,1,-2,0,2,0,2,1,1,0,0,blocked,-1,1,-2,1,-1,1,0,,
7010,0,1,1,0,0,0,0,blocked,0,1,1,0,1,1,-2,4,1,1,0,hidden,-2,1,0,0,1,0,-2,4,0,1,0,hidden,-2,1,0,0,1,1,1,,
7011,2,0,0,2,0,0,0,?,-2,0,-1,1,0,1,-1,3,0,1,0,hidden,-2,1,-1,1,2,1,2,3,1,0,0,blocked,-1,0,2,0,-1,0,-1,,
7012,0,0,0,1,1,0,0,blocked,2,1,-2,1,0,1,1,4,1,0,0,?,-1,0,1,0,0,0,0,0,0,0,0,hidden,0,1,-1,0,1,0,0,,
7013,0,1,-2,2,0,0,0,hidden,2,0,0,0,1,2,-1,2,1,0,0,?,0,0,2,0,0,1,1,3,0,0,0,hidden,-1,1,0,1,-1,0,-1,,
7014,1,1,2,3,1,0,0,?,-1,0,2,0,0,1,0,1,1,1,0,blocked,1,1,1,1,0,0,2,0,0,1,0,blocked,-1,1,-1,0,1,0,1,,
7015,1,2,2,2,0,0,0,blocked,2,0,1,0,0,0,1,0,0,1,0,?,2,0,0,0,2,0,-2,0,0,0,0,?,-1,0,-1,1,0,1,1,,
7016,2,0,-1,4,1,0,0,hidden,-2,1,1,1,2,0,1,2,0,0,0,hidden,0,1,2,0,0,1,2,3,0,0,0,hidden,0,0,1,0,1,-1,0,,
7017,0,2,2,1,0,1,0,?,-2,0,0,0,1,2,0,1,1,0,0,blocked,2,0,2,0,1,2,-2,3,0,0,0,blocked,-2,0,1,1,0,-1,1,,
7018,1,2,1,1,1,0,0,blocked,2,1,1,1,1,1,1,0,0,1,0,blocked,-1,1,2,1,2,2,-1,2,0,1,0,?,-1,0,1,1,0,0,-1,,
7019,2,1,1,2,1,1,0,blocked,2,0,-1,1,1,2,-1,2,1,1,0,hidden,1,0,-2,0,0,1,-2,2,1,1,0,?,0,0,0,0,0,1,1,,
7020,2,0,-2,3,0,0,0,hidden,-2,1,2,0,0,1,-2,0,0,0,0,hidden,0,1,2,0,1,1,1,3,0,0,0,hidden,-2,0,2,0,-1,0,-1,,
7021,0,2,1,2,1,1,0,blocked,-2,1,-1,1,0,0,1,4,0,1,0,?,0,0,-2,1,2,0,-2,1,0,1,0,?,0,0,-2,1,1,1,-1,,
7022,0,0,-1,4,0,0,0,blocked,1,1,-2,1,1,2,0,4,1,0,0,blocked,2,1,0,0,2,2,1,2,0,1,0,hidden,-2,0,-2,0,-1,-1,0,,
7023,1,2,1,4,0,0,0,blocked,-1,1,0,0,1,0,0,2,1,1,0,blocked,-1,1,0,1,2,0,-1,0,1,1,0,?,-2,0,1,1,1,-1,-1,,
7024,0,1,-1,3,0,0,0,?,-2,0,2,0,1,1,-2,1,0,0,0,hidden,0,0,2,1,0,1,0,0,0,1,0,blocked,2,1,1,1,-1,-1,0,,
7025,1,1,-1,3,1,1,0,hidden,-1,1,2,0,0,2,2,1,1,1,0,blocked,1,0,-2,0,2,1,-2,4,1,0,0,blocked,-2,1,0,0,1,0,-1,,
7026,1,1,2,2,0,1,0,blocked,1,1,-1,0,2,0,0,3,1,0,0,?,1,1,0,1,2,0,-2,2,0,1,0,?,-1,0,2,0,1,-1,1,,
7027,0,2,1,4,1,0,0,?,2,1,2,1,2,1,0,3,1,0,0,blocked,2,0,-1,0,0,2,-2,0,0,0,0,blocked,2,0,-1,0,0,-1,0,,
7028,2,1,-1,4,0,1,0,?,0,1,1,0,1,1,0,2,0,0,0,hidden,1,1,1,0,2,1,-2,2,1,0,0,?,-1,1,2,0,-1,-1,-1,,
7029,1,2,1,1,0,1,0,?,2,1,2,0,0,1,-1,0,0,0,0,blocked,0,0,-2,0,0,0,2,1,1,0,0,hidden,-1,1,-1,1,0,1,-1,,
7030,2,0,1,2,1,1,0,blocked,2,0,-2,1,0,1,-1,2,1,1,0,hidden,0,1,0,1,2,2,-1,3,1,1,0,?,2,1,-1,0,-1,0,1,,
7031,1,2,-2,0,1,1,0,?,2,0,0,0,0,0,2,0,1,0,0,blocked,0,0,0,1,0,0,-2,2,1,0,0,?,0,0,-2,0,-1,-1,0,,
7032,0,0,-1,1,1,1,0,hidden,1,1,2,1,0,0,0,0,0,0,0,blocked,2,1,1,1,1,2,1,2,1,1,0,?,1,0,2,1,-1,1,1,,
7033,2,0,-2,1,1,0,0,hidden,-2,1,1,0,1,2,0,3,0,0,0,?,-1,0,0,1,1,2,1,2,0,1,0,?,2,1,-2,1,0,0,1,,
7034,0,2,0,4,0,1,0,hidden,-1,1,1,1,0,1,-1,0,0,1,0,hidden,2,1,0,0,0,0,2,0,0,1,0,?,-2,0,0,0,-1,0,-1,,
7035,0,0,0,0,0,0,0,?,2,0,0,0,2,0,2,2,1,1,0,hidden,-1,0,-2,0,0,0,-1,2,0,1,0,hidden,0,1,-2,1,-1,1,-1,,
7036,1,1,-2,0,1,1,0,?,-2,0,0,1,0,1,-2,2,0,1,0,?,1,1,-2,0,1,1,1,1,0,0,0,hidden,-2,0,2,1,-1,0,-1,,
7037,1,1,2,3,1,1,0,blocked,2,1,0,0,2,1,-2,4,0,1,0,blocked,1,1,1,0,2,0,-1,1,0,0,0,blocked,1,1,1,0,-1,1,-1,,
7038,1,2,-2,3,0,1,0,hidden,0,1,-1,0,0,0,-2,1,1,1,0,hidden,2,1,-2,0,2,1,-2,3,1,1,0,blocked,2,1,2,0,1,-1,1,,
7039,2,0,-1,3,1,1,0,?,-2,0,0,0,0,1,2,0,0,0,0,?,2,0,-2,0,0,0,-1,0,1,1,0,?,1,0,2,0,0,1,1,,
7040,0,1,1,1,0,0,0,hidden,-1,0,-2,0,2,2,-2,1,1,0,0,hidden,1,0,2,1,0,1,-2,0,0,0,0,blocked,2,0,1,0,-1,1,0,,
7041,2,1,-2,2,1,0,0,blocked,0,1,-1,0,0,2,1,3,1,0,0,hidden,-2,0,1,1,2,2,2,4,0,1,0,hidden,2,1,0,0,-1,1,1,,
7042,0,1,-2,1,1,1,0,blocked,-1,0,2,1,1,2,1,2,1,1,0,?,2,1,-1,1,2,2,2,4,0,0,0,?,0,1,0,0,1,0,-1,,
