index,Unnamed: 0,char_acting_altruism,char_acting_ambition,char_acting_fighting_ability,char_acting_safety,char_acting_food,char_acting_satisfaction,char_acting_likes_char1,char_acting_likes_char2,char1_altruism,char1_ambition,char1_fighting_ability,char1_safety,char1_food,char1_satisfaction,char1_likes_char_acting,char1_likes_char2,char2_altruism,char2_ambition,char2_fighting_ability,char2_safety,char2_food,char2_satisfaction,char2_likes_char_acting,char2_likes_char1,ghost_relations,overall_food,overall_coins,results,helps_all,helps_ego,survives
3457,3457,1,1,-1,2,0,-1,0,0,0,0,1,1,0,-1,1,0,1,0,1,0,0,-1,0,0,0,1,0,"help_everyone(char_acting)
",1,0,0
3458,3458,0,-1,0,-1,0,1,0,1,-1,1,-1,2,0,0,-1,1,1,-1,-1,2,0,-1,0,1,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3459,3459,-1,1,0,-1,0,1,0,0,1,1,-1,0,0,1,-1,1,1,-1,0,0,0,0,-1,1,0,0,1,"No solution exists.
",0,0,0
3460,3460,0,1,1,-1,0,0,1,0,0,0,-1,0,0,1,-1,0,1,1,1,-1,0,0,-1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
3461,3461,-1,1,0,-1,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,1,-1,1,1,1,0,"No solution exists.
",0,0,0
3462,3462,0,-1,-1,-1,0,1,0,1,1,0,0,0,0,0,0,1,0,-1,-1,2,0,0,-1,0,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3463,3463,1,-1,1,0,0,0,1,1,-1,0,1,2,0,-1,-1,0,1,1,-1,2,0,1,0,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3464,3464,-1,0,1,0,0,1,-1,1,0,1,0,1,0,-1,-1,0,-1,-1,0,2,0,-1,-1,0,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3465,3465,-1,-1,1,0,0,1,0,0,-1,1,0,-1,0,1,-1,0,0,0,0,1,0,-1,0,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3466,3466,-1,0,1,2,0,0,0,1,0,0,1,-1,0,0,0,0,-1,0,1,0,0,-1,1,1,1,0,0,"survive(char_acting)
",0,0,1
3467,3467,0,0,1,1,0,0,0,1,-1,1,0,1,0,-1,-1,1,1,1,0,1,0,-1,-1,0,0,1,1,"survive(char_acting)
",0,0,1
3468,3468,1,-1,-1,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0,0,1,-1,0,1,0,1,"survive(char_acting)
",0,0,1
3469,3469,0,1,-1,2,0,-1,-1,1,1,-1,0,-1,0,1,0,1,-1,0,1,-1,0,-1,1,1,0,0,0,"Time limit reached.
",0,0,0
3470,3470,0,-1,0,1,0,0,0,0,0,1,0,1,0,1,-1,1,-1,-1,0,1,0,1,-1,0,0,1,0,"survive(char_acting)
",0,0,1
3471,3471,-1,0,1,-1,0,1,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3472,3472,-1,1,0,1,0,1,1,0,0,-1,0,2,0,0,0,0,-1,-1,0,1,0,0,1,1,1,1,0,"No solution exists.
",0,0,0
3473,3473,-1,1,1,-1,0,0,1,1,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,"No solution exists.
",0,0,0
3474,3474,1,0,1,-1,0,1,1,1,1,0,1,2,0,0,0,1,0,1,-1,2,0,1,0,1,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3475,3475,0,1,0,-1,0,-1,0,1,-1,1,1,-1,0,0,0,1,-1,0,-1,-1,0,0,1,0,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3476,3476,-1,-1,0,0,0,0,1,1,-1,-1,1,2,0,1,0,0,0,0,1,0,0,-1,0,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3477,3477,1,0,1,1,0,1,1,1,0,1,-1,1,0,0,-1,1,1,-1,-1,2,0,-1,1,0,1,0,0,"survive(char_acting)
",0,0,1
3478,3478,0,-1,1,2,0,-1,-1,0,-1,-1,1,0,0,-1,-1,0,-1,0,1,0,0,0,0,0,1,1,0,"survive(char_acting)
",0,0,1
3479,3479,1,0,1,0,0,-1,-1,1,-1,1,-1,0,0,1,0,1,-1,-1,-1,1,0,1,1,0,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3480,3480,-1,-1,1,2,0,0,-1,0,1,1,0,-1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,"survive(char_acting)
",0,0,1
3481,3481,-1,1,1,0,0,0,-1,0,1,-1,1,-1,0,1,0,1,1,1,-1,2,0,0,-1,1,1,1,1,"No solution exists.
",0,0,0
3482,3482,-1,0,0,-1,0,-1,-1,0,-1,0,0,1,0,-1,1,1,1,-1,-1,-1,0,-1,-1,1,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3483,3483,-1,-1,-1,2,0,-1,0,0,0,0,1,2,0,0,1,1,0,-1,0,0,0,1,1,1,0,1,0,"survive(char_acting)
",0,0,1
3484,3484,1,1,-1,2,0,-1,0,0,1,-1,1,-1,0,0,0,1,0,-1,-1,1,0,1,0,1,1,1,1,"help_everyone(char_acting)
",1,0,0
3485,3485,-1,1,-1,0,0,-1,-1,0,0,0,1,1,0,-1,1,1,-1,1,-1,-1,0,1,0,1,1,0,1,"No solution exists.
",0,0,0
3486,3486,-1,-1,-1,0,0,-1,-1,1,0,1,0,0,0,-1,0,0,-1,0,1,2,0,0,0,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3487,3487,0,-1,1,-1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,1,2,0,-1,1,0,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3488,3488,0,-1,-1,2,0,1,0,0,0,-1,1,1,0,1,1,0,-1,0,1,-1,0,-1,0,0,1,0,1,"survive(char_acting)
",0,0,1
3489,3489,1,1,-1,-1,0,-1,1,0,-1,1,-1,1,0,1,0,1,0,1,-1,2,0,0,0,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3490,3490,0,-1,1,2,0,-1,-1,1,0,0,0,-1,0,-1,1,0,-1,-1,1,-1,0,0,1,1,1,1,1,"survive(char_acting)
",0,0,1
3491,3491,1,-1,0,2,0,0,-1,1,1,0,0,-1,0,-1,0,0,-1,1,0,1,0,-1,-1,1,1,1,0,"survive(char_acting)
",0,0,1
3492,3492,-1,0,0,2,0,1,1,0,-1,0,0,0,0,-1,1,1,1,0,-1,-1,0,0,-1,1,1,1,0,"survive(char_acting)
",0,0,1
3493,3493,0,0,0,2,0,-1,1,0,1,0,0,2,0,0,1,0,1,1,1,0,0,0,-1,0,1,0,0,"survive(char_acting)
",0,0,1
3494,3494,0,1,0,2,0,1,-1,1,-1,0,-1,1,0,-1,-1,0,0,0,1,0,0,0,-1,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3495,3495,-1,1,0,2,0,1,0,0,-1,1,-1,2,0,1,-1,1,1,0,-1,0,0,0,0,0,0,0,0,"No solution exists.
",0,0,0
3496,3496,-1,-1,0,-1,0,0,-1,0,1,-1,-1,2,0,1,0,0,-1,0,0,2,0,0,-1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3497,3497,0,1,0,-1,0,1,-1,1,-1,-1,-1,2,0,-1,0,0,1,1,-1,2,0,0,1,0,0,0,0,"No solution exists.
",0,0,0
3498,3498,-1,0,-1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,-1,1,0,0,1,-1,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3499,3499,0,0,1,0,0,0,1,1,1,-1,-1,-1,0,0,1,1,0,1,-1,-1,0,1,-1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3500,3500,-1,1,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,1,0,2,0,-1,0,0,0,0,0,"No solution exists.
",0,0,0
3501,3501,-1,0,1,1,0,-1,0,0,-1,1,0,0,0,1,0,1,-1,0,-1,2,0,1,1,1,0,1,0,"survive(char_acting)
",0,0,1
3502,3502,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,1,-1,0,-1,0,0,-1,1,0,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3503,3503,1,1,0,1,0,0,0,1,-1,0,1,0,0,1,1,0,1,1,0,2,0,1,0,1,1,1,0,"help_everyone(char_acting)
",1,0,0
3504,3504,0,0,-1,2,0,0,-1,1,0,1,0,1,0,1,1,0,-1,1,1,0,0,1,-1,1,0,0,1,"survive(char_acting)
",0,0,1
3505,3505,-1,1,1,1,0,-1,-1,0,1,1,0,-1,0,-1,0,1,1,1,-1,0,0,1,1,0,0,1,1,"No solution exists.
",0,0,0
3506,3506,1,-1,0,1,0,-1,0,1,-1,1,-1,0,0,0,1,0,0,1,0,-1,0,1,1,0,0,0,1,"survive(char_acting)
",0,0,1
3507,3507,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,-1,0,0,0,0,1,0,1,1,"help_everyone(char_acting)
",1,0,0
3508,3508,-1,-1,1,2,0,1,0,1,1,1,0,0,0,-1,0,1,0,1,-1,1,0,-1,-1,1,0,0,1,"survive(char_acting)
",0,0,1
3509,3509,0,-1,-1,1,0,1,0,0,-1,0,1,2,0,-1,-1,1,0,1,0,0,0,0,-1,1,1,1,0,"survive(char_acting)
",0,0,1
3510,3510,0,-1,0,0,0,-1,-1,1,1,0,-1,0,0,1,-1,1,1,0,0,1,0,-1,-1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3511,3511,0,1,-1,0,0,0,-1,1,1,0,-1,1,0,-1,0,0,0,-1,-1,1,0,1,-1,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3512,3512,1,1,-1,1,0,-1,1,0,-1,0,1,1,0,-1,1,1,-1,1,1,1,0,-1,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
3513,3513,0,0,1,1,0,1,-1,0,1,1,-1,0,0,1,-1,0,1,-1,1,-1,0,-1,0,1,0,0,1,"survive(char_acting)
",0,0,1
3514,3514,1,-1,-1,-1,0,1,-1,0,1,1,0,1,0,1,-1,1,1,1,0,2,0,1,1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3515,3515,1,0,0,-1,0,1,0,0,-1,0,0,1,0,0,1,1,-1,0,0,-1,0,1,0,1,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3516,3516,0,-1,-1,-1,0,-1,-1,1,-1,0,0,2,0,1,0,0,1,-1,0,-1,0,-1,1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3517,3517,0,-1,1,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,0,-1,0,0,-1,1,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3518,3518,0,0,1,-1,0,0,1,1,0,-1,1,-1,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3519,3519,1,-1,1,0,0,0,-1,1,-1,-1,0,1,0,0,-1,0,1,0,1,0,0,0,1,1,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3520,3520,-1,1,1,0,0,1,0,0,0,0,1,-1,0,1,1,0,1,0,1,-1,0,-1,1,1,0,1,0,"No solution exists.
",0,0,0
3521,3521,1,1,1,2,0,1,-1,1,-1,0,-1,-1,0,0,1,0,-1,0,0,2,0,-1,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3522,3522,1,1,-1,-1,0,1,0,0,0,0,1,1,0,-1,-1,1,-1,1,0,1,0,0,1,0,0,0,1,"sacrifice_money(char_acting) ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3523,3523,-1,0,0,-1,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,-1,1,0,0,0,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3524,3524,0,-1,-1,2,0,0,1,1,-1,-1,0,-1,0,-1,-1,1,0,0,0,-1,0,1,0,1,0,1,0,"survive(char_acting)
",0,0,1
3525,3525,1,0,1,0,0,0,1,1,0,-1,1,2,0,0,0,0,-1,1,1,-1,0,1,1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3526,3526,-1,-1,0,2,0,0,1,0,-1,1,0,-1,0,1,0,1,-1,-1,0,2,0,-1,0,0,0,0,1,"survive(char_acting)
",0,0,1
3527,3527,-1,-1,0,1,0,1,0,1,1,-1,-1,2,0,1,-1,1,-1,0,1,2,0,1,-1,0,0,1,0,"survive(char_acting)
",0,0,1
3528,3528,1,0,1,1,0,1,1,1,0,1,0,-1,0,1,1,1,0,0,-1,2,0,0,-1,0,1,0,0,"survive(char_acting)
",0,0,1
3529,3529,1,0,1,1,0,0,1,0,1,0,-1,1,0,-1,1,0,1,1,0,1,0,1,0,0,0,0,1,"survive(char_acting)
",0,0,1
3530,3530,0,1,1,0,0,0,0,1,-1,-1,-1,0,0,1,-1,0,0,1,0,2,0,1,-1,0,0,0,0,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
3531,3531,-1,0,-1,-1,0,0,-1,0,0,1,1,0,0,0,1,1,-1,-1,1,1,0,1,0,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3532,3532,0,-1,0,-1,0,1,1,0,0,0,1,-1,0,0,-1,1,0,1,-1,0,0,1,0,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3533,3533,1,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,0,1,1,1,1,1,0,0,0,-1,1,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3534,3534,1,0,1,0,0,0,-1,1,-1,1,1,2,0,0,1,0,1,-1,1,1,0,-1,1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3535,3535,-1,-1,0,-1,0,-1,1,1,1,1,-1,2,0,1,0,0,-1,0,-1,-1,0,1,-1,1,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3536,3536,1,0,-1,-1,0,-1,-1,1,1,-1,1,1,0,-1,0,1,1,1,0,0,0,0,-1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3537,3537,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-1,1,0,0,1,2,0,0,-1,1,0,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3538,3538,-1,-1,0,-1,0,0,1,0,0,-1,-1,2,0,1,1,1,1,0,0,-1,0,1,0,1,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3539,3539,-1,0,-1,0,0,-1,0,1,1,0,1,2,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3540,3540,-1,0,1,0,0,-1,-1,1,-1,-1,0,2,0,-1,-1,1,1,1,0,1,0,1,0,1,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3541,3541,-1,1,0,2,0,-1,0,1,-1,-1,1,1,0,-1,-1,1,1,1,-1,-1,0,1,0,0,1,0,1,"No solution exists.
",0,0,0
3542,3542,-1,1,1,-1,0,0,0,1,-1,1,0,1,0,1,0,1,-1,0,0,-1,0,0,-1,1,0,0,0,"No solution exists.
",0,0,0
3543,3543,1,0,-1,2,0,1,-1,1,1,-1,1,2,0,-1,1,1,1,-1,1,1,0,-1,0,0,1,1,1,"survive(char_acting)
",0,0,1
3544,3544,1,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,-1,-1,2,0,0,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3545,3545,1,1,0,2,0,-1,-1,0,1,1,0,-1,0,-1,-1,1,0,1,1,-1,0,1,1,1,1,1,0,"help_everyone(char_acting)
",1,0,0
3546,3546,1,1,-1,-1,0,-1,1,1,0,-1,0,2,0,1,0,0,-1,1,-1,-1,0,-1,-1,1,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3547,3547,0,1,0,0,0,0,0,1,-1,-1,1,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,1,0,"help_everyone(char_acting)
",1,0,0
3548,3548,1,1,0,-1,0,-1,1,0,1,-1,1,1,0,-1,0,1,1,-1,0,2,0,1,1,1,0,0,0,"Time limit reached.
",0,0,0
3549,3549,1,-1,0,-1,0,-1,-1,0,-1,1,1,-1,0,0,0,1,-1,0,1,2,0,1,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3550,3550,1,1,-1,1,0,1,0,1,1,-1,1,2,0,-1,0,0,1,-1,1,-1,0,0,-1,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3551,3551,-1,1,0,-1,0,1,0,0,0,-1,1,1,0,1,0,1,-1,-1,-1,-1,0,-1,-1,0,0,0,1,"No solution exists.
",0,0,0
3552,3552,0,1,1,1,0,1,1,1,-1,1,1,2,0,1,1,1,1,-1,-1,0,0,-1,0,0,0,0,1,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
3553,3553,0,-1,0,-1,0,1,1,0,1,-1,-1,1,0,-1,1,0,1,-1,1,0,0,0,1,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3554,3554,-1,0,0,-1,0,1,0,0,-1,1,1,-1,0,0,0,1,0,-1,0,2,0,0,-1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3555,3555,0,0,1,1,0,-1,0,0,1,0,0,-1,0,1,-1,0,1,1,0,-1,0,-1,0,0,0,1,1,"survive(char_acting)
",0,0,1
3556,3556,-1,-1,0,1,0,1,0,1,0,-1,0,0,0,0,1,0,0,0,1,2,0,1,-1,1,1,0,0,"survive(char_acting)
",0,0,1
3557,3557,-1,-1,1,2,0,0,0,0,-1,-1,0,1,0,0,-1,1,-1,-1,-1,0,0,-1,1,1,1,1,0,"survive(char_acting)
",0,0,1
3558,3558,1,1,1,1,0,1,-1,1,1,-1,-1,2,0,-1,0,1,-1,1,-1,2,0,0,0,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3559,3559,0,0,0,2,0,0,0,1,1,1,0,2,0,-1,1,1,0,-1,1,2,0,-1,0,1,1,0,0,"survive(char_acting)
",0,0,1
3560,3560,0,-1,0,-1,0,-1,0,0,1,1,0,2,0,1,-1,1,0,1,1,2,0,1,0,0,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3561,3561,0,-1,0,-1,0,0,-1,0,-1,1,-1,0,0,-1,0,1,1,1,1,-1,0,0,1,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3562,3562,-1,1,-1,1,0,1,0,1,1,0,0,2,0,-1,1,0,-1,1,-1,2,0,1,1,0,0,1,0,"No solution exists.
",0,0,0
3563,3563,-1,-1,1,1,0,0,-1,1,0,0,0,2,0,1,0,1,-1,-1,0,2,0,1,1,1,0,0,0,"survive(char_acting)
",0,0,1
3564,3564,-1,-1,1,0,0,-1,0,1,1,1,1,0,0,1,0,1,-1,1,-1,2,0,0,0,0,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3565,3565,-1,0,0,-1,0,0,-1,0,-1,-1,1,0,0,-1,-1,0,1,0,1,2,0,1,1,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3566,3566,-1,0,-1,0,0,1,1,0,-1,0,-1,1,0,1,1,1,1,0,1,2,0,0,1,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3567,3567,-1,-1,0,2,0,0,0,0,-1,-1,1,2,0,1,0,0,0,0,-1,0,0,1,0,1,1,1,1,"survive(char_acting)
",0,0,1
3568,3568,1,-1,1,0,0,1,-1,1,0,1,1,1,0,-1,-1,1,1,1,-1,2,0,-1,1,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3569,3569,0,-1,0,2,0,1,0,1,0,0,1,1,0,-1,1,1,1,0,-1,1,0,1,0,0,1,1,1,"survive(char_acting)
",0,0,1
3570,3570,1,-1,-1,0,0,1,-1,1,1,-1,-1,1,0,1,0,1,-1,-1,-1,-1,0,0,0,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3571,3571,-1,-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,1,-1,0,1,-1,-1,0,0,1,0,1,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3572,3572,1,0,-1,0,0,1,-1,0,-1,-1,-1,2,0,1,1,1,-1,0,-1,2,0,0,0,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3573,3573,0,1,-1,1,0,0,-1,0,0,-1,1,2,0,-1,-1,1,1,1,-1,0,0,0,1,1,0,1,0,"help_everyone(char_acting)
",1,0,0
3574,3574,1,0,0,-1,0,0,1,1,0,1,0,2,0,0,-1,0,1,1,0,1,0,-1,-1,1,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3575,3575,0,-1,0,2,0,0,-1,1,-1,1,1,2,0,1,0,0,0,1,1,1,0,0,-1,1,1,0,1,"survive(char_acting)
",0,0,1
3576,3576,1,-1,1,0,0,0,0,0,-1,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3577,3577,-1,1,-1,0,0,-1,-1,0,0,0,-1,2,0,-1,1,1,1,1,0,-1,0,0,0,1,1,0,1,"No solution exists.
",0,0,0
3578,3578,0,-1,1,-1,0,0,-1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,-1,1,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3579,3579,0,-1,-1,0,0,0,-1,1,0,-1,0,-1,0,-1,1,1,-1,1,-1,0,0,0,1,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3580,3580,0,1,-1,1,0,0,1,1,0,1,-1,1,0,0,1,0,1,0,-1,2,0,0,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3581,3581,-1,-1,-1,2,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,1,1,0,-1,0,1,1,0,0,"survive(char_acting)
",0,0,1
3582,3582,-1,1,-1,-1,0,-1,1,1,1,0,-1,0,0,0,1,1,-1,-1,1,0,0,1,-1,1,0,0,1,"No solution exists.
",0,0,0
3583,3583,-1,-1,-1,2,0,1,-1,0,-1,1,1,2,0,1,1,0,-1,1,0,0,0,-1,1,0,1,1,1,"survive(char_acting)
",0,0,1
3584,3584,0,0,1,1,0,-1,-1,0,1,0,1,1,0,1,0,0,0,1,-1,-1,0,-1,1,0,0,1,0,"survive(char_acting)
",0,0,1
3585,3585,0,0,0,0,0,1,0,0,0,-1,-1,1,0,-1,0,1,-1,-1,0,-1,0,0,0,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3586,3586,-1,1,1,2,0,1,0,1,0,0,-1,2,0,-1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"No solution exists.
",0,0,0
3587,3587,-1,-1,0,-1,0,-1,1,1,-1,-1,1,2,0,0,1,1,-1,-1,0,2,0,-1,0,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3588,3588,1,0,0,0,0,1,1,1,0,-1,1,2,0,0,-1,1,0,-1,0,1,0,-1,0,1,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3589,3589,-1,-1,0,1,0,0,1,1,-1,0,-1,1,0,1,1,0,-1,0,1,1,0,-1,0,0,0,0,0,"survive(char_acting)
",0,0,1
3590,3590,1,-1,-1,0,0,-1,1,1,-1,0,-1,-1,0,-1,-1,1,1,-1,-1,-1,0,-1,1,1,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3591,3591,1,-1,1,-1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,-1,-1,1,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3592,3592,1,1,-1,1,0,1,1,1,1,0,1,-1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
3593,3593,-1,1,1,0,0,-1,-1,0,-1,-1,1,-1,0,1,-1,1,0,1,-1,1,0,1,1,0,0,1,1,"No solution exists.
",0,0,0
3594,3594,1,-1,0,1,0,-1,0,1,1,-1,1,1,0,-1,-1,1,0,0,1,1,0,0,1,1,1,1,1,"survive(char_acting)
",0,0,1
3595,3595,1,-1,1,2,0,1,-1,1,-1,-1,1,0,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,0,"survive(char_acting)
",0,0,1
3596,3596,0,-1,-1,0,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3597,3597,0,-1,1,0,0,1,1,1,1,1,1,-1,0,-1,1,0,0,1,1,0,0,1,-1,1,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3598,3598,1,-1,-1,0,0,-1,-1,0,1,-1,-1,2,0,-1,1,1,0,0,0,1,0,-1,0,0,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3599,3599,1,-1,1,1,0,1,1,0,0,0,-1,2,0,-1,1,0,-1,-1,-1,1,0,0,-1,1,0,0,0,"survive(char_acting)
",0,0,1
3600,3600,1,-1,1,1,0,0,-1,0,1,-1,-1,-1,0,1,0,1,-1,-1,1,1,0,0,-1,1,0,1,1,"survive(char_acting)
",0,0,1
3601,3601,0,1,1,0,0,0,0,1,0,-1,0,0,0,-1,0,1,-1,-1,0,0,0,1,1,0,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
3602,3602,0,-1,-1,1,0,1,0,0,-1,1,-1,0,0,-1,0,1,0,-1,0,-1,0,0,0,0,0,0,0,"survive(char_acting)
",0,0,1
3603,3603,-1,-1,0,0,0,-1,1,0,1,0,-1,0,0,-1,0,1,1,-1,1,1,0,0,0,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3604,3604,1,0,0,-1,0,1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,-1,-1,2,0,0,-1,1,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
3605,3605,0,1,-1,2,0,0,1,0,-1,0,0,1,0,1,0,1,1,0,-1,1,0,1,1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
3606,3606,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,-1,-1,1,1,1,1,2,0,1,0,0,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
3607,3607,0,1,1,1,0,0,0,1,1,1,1,2,0,-1,0,1,1,-1,-1,1,0,0,-1,0,0,0,0,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
