world_state,pirates_relation,pirates_power,pirates_treasure,pirates_knows_location_treasure,char1_power,char1_injured,char1_state,char1_at,char1_treasure,char1_altruism,char1_ambition,char1_knows_location_treasure,char1_has_access_pirates,char2_power,char2_injured,char2_state,char2_at,char2_treasure,char2_altruism,char2_ambition,char2_knows_location_treasure,char2_has_access_pirates,char3_power,char3_injured,char3_state,char3_at,char3_treasure,char3_altruism,char3_ambition,char3_knows_location_treasure,char3_has_access_pirates,ship_distraction,pirate_base_distraction,treasure_place_distraction,results,time
2,0,0,0,1,1,0,0,pirate_base,3,0,1,0,1,1,1,2,pirate_base,3,0,0,0,1,1,0,2,treasure_place,1,0,1,1,0,1,0,0,,
1,0,2,2,1,1,0,0,pirate_base,0,1,1,0,0,0,0,2,ship,0,0,1,0,0,1,0,2,pirate_base,0,1,1,1,0,0,1,1,,
1,0,2,2,0,0,1,0,pirate_base,2,0,1,0,0,1,1,2,ship,3,0,1,1,1,1,1,2,treasure_place,0,1,0,1,1,1,1,0,,
0,0,0,0,1,1,0,0,treasure_place,1,1,0,0,0,1,0,0,ship,3,0,1,1,1,0,0,2,ship,0,1,0,1,1,1,0,0,,
1,0,0,2,1,1,1,2,treasure_place,0,1,0,1,1,1,1,2,ship,3,1,0,0,0,1,0,2,ship,3,1,1,0,1,1,1,1,,
2,0,1,0,0,1,1,0,pirate_base,2,1,1,0,1,0,1,2,pirate_base,1,1,0,1,1,0,1,2,ship,0,0,1,1,1,0,1,0,,
2,0,2,1,0,0,1,2,ship,2,1,1,1,1,0,1,2,pirate_base,1,1,0,0,0,0,1,0,pirate_base,1,1,0,0,1,0,0,1,,
1,0,2,0,1,1,0,0,treasure_place,2,1,1,0,0,0,0,2,ship,3,1,1,0,1,0,1,0,pirate_base,1,0,1,1,1,0,1,1,,
0,0,0,0,0,1,1,0,treasure_place,0,1,1,0,1,1,1,0,pirate_base,0,0,1,1,0,1,1,2,treasure_place,0,0,0,1,1,0,0,1,,
2,1,1,1,1,1,1,0,pirate_base,1,1,0,1,1,0,0,0,pirate_base,0,0,0,1,0,0,0,0,pirate_base,0,1,0,1,1,1,1,0,,
1,0,0,0,1,0,0,0,treasure_place,2,0,1,0,1,1,0,2,treasure_place,0,1,0,1,1,0,0,2,treasure_place,0,0,1,1,1,0,1,1,,
1,0,0,1,1,0,0,0,treasure_place,3,1,0,1,0,0,0,0,pirate_base,2,0,0,0,1,1,0,0,ship,0,0,1,0,1,0,1,1,,
0,0,0,1,1,0,0,0,ship,1,1,1,0,1,1,1,0,ship,0,0,0,1,0,1,1,2,ship,0,1,1,0,1,0,0,1,,
0,0,1,1,0,1,0,2,pirate_base,0,0,1,1,0,1,1,0,ship,1,0,1,0,1,0,0,2,treasure_place,1,0,1,0,0,0,1,1,,
0,0,1,0,1,1,1,2,ship,2,1,1,1,1,1,0,2,ship,3,1,0,0,0,0,0,0,ship,2,1,0,0,1,1,1,1,,
1,1,0,1,0,1,0,0,ship,3,1,0,1,1,1,0,2,pirate_base,1,1,1,1,0,1,0,2,ship,3,1,0,0,0,0,1,0,,
0,1,2,0,0,1,1,0,pirate_base,2,0,1,0,0,0,0,0,ship,1,0,1,0,0,1,0,0,treasure_place,0,1,0,1,1,1,1,0,,
1,0,0,1,0,0,1,0,treasure_place,1,1,0,0,0,0,0,0,pirate_base,1,1,1,1,1,0,1,2,pirate_base,0,1,0,0,1,0,1,0,,
0,0,0,0,1,1,1,0,pirate_base,1,1,0,0,1,1,1,2,pirate_base,3,1,0,1,0,0,1,2,pirate_base,1,1,1,0,1,1,0,1,,
1,1,0,2,1,1,0,0,treasure_place,0,0,0,0,0,1,0,0,pirate_base,2,1,0,1,1,1,1,0,treasure_place,1,1,0,0,0,0,0,0,,
0,1,0,2,0,1,1,2,treasure_place,2,0,0,1,0,1,1,0,pirate_base,1,1,1,0,0,0,0,0,treasure_place,2,1,1,1,0,0,1,0,,
1,1,1,0,0,1,1,0,treasure_place,3,0,0,0,0,1,0,2,pirate_base,3,0,0,0,1,0,1,0,pirate_base,1,1,1,0,0,1,0,0,,
0,1,0,1,1,1,1,0,treasure_place,2,0,1,0,0,0,0,0,treasure_place,0,1,1,1,0,1,0,2,pirate_base,0,0,1,0,1,0,0,1,,
2,1,2,2,0,1,1,2,treasure_place,0,1,0,0,0,1,0,0,ship,1,0,1,0,1,0,1,2,ship,1,0,1,1,1,1,1,0,,
0,0,1,0,1,0,0,0,pirate_base,2,0,0,0,1,0,1,0,treasure_place,3,0,1,1,0,0,0,2,pirate_base,2,0,1,0,1,0,1,0,,
2,0,1,2,0,0,0,0,ship,1,0,1,0,1,1,0,2,pirate_base,3,0,0,0,0,0,0,0,treasure_place,0,1,0,0,0,1,0,0,,
2,0,2,0,0,1,1,2,treasure_place,2,1,0,0,1,0,0,2,ship,0,1,1,0,1,1,0,0,pirate_base,2,1,0,0,0,1,1,0,,
0,1,1,0,1,1,0,2,treasure_place,0,0,1,1,1,0,1,2,ship,0,0,0,0,0,1,1,0,pirate_base,0,1,1,0,1,1,0,0,,
0,0,0,2,0,1,1,2,pirate_base,2,0,1,1,1,1,1,2,treasure_place,0,1,1,1,0,0,0,0,ship,1,0,0,1,1,0,1,0,,
0,1,1,1,0,0,1,0,treasure_place,0,0,1,1,1,1,1,0,pirate_base,0,0,1,1,0,0,0,0,pirate_base,2,0,1,1,1,1,1,0,,
0,0,2,1,1,0,0,2,treasure_place,3,0,0,0,0,1,1,2,ship,3,1,0,0,0,1,0,2,pirate_base,3,0,0,1,1,0,0,1,,
1,1,0,0,0,0,0,2,treasure_place,0,1,0,1,1,0,1,0,ship,0,0,1,1,1,1,0,2,ship,1,0,0,1,1,0,0,0,,
2,0,0,2,0,1,0,0,treasure_place,1,0,0,1,0,1,0,0,ship,1,0,0,0,0,0,1,2,treasure_place,2,1,0,0,0,1,0,0,,
2,0,0,2,1,0,1,2,ship,1,1,1,0,0,1,1,0,ship,3,1,1,0,1,0,1,2,treasure_place,2,1,1,1,1,0,0,1,,
2,0,2,1,1,0,0,2,treasure_place,3,1,0,0,0,0,0,0,treasure_place,0,1,0,1,1,1,1,2,ship,3,0,0,0,0,0,1,1,,
1,0,1,0,1,0,0,0,pirate_base,0,1,0,1,0,1,1,0,treasure_place,0,1,0,1,0,1,1,2,treasure_place,2,0,0,0,1,1,0,1,,
0,1,1,0,1,0,0,2,treasure_place,0,1,1,1,1,0,0,2,ship,1,1,1,1,1,0,0,0,ship,1,0,1,0,0,0,1,1,,
0,1,1,1,1,0,0,0,ship,0,1,1,1,1,0,0,0,treasure_place,2,0,1,1,0,0,0,2,treasure_place,2,1,1,1,0,0,0,0,,
2,0,2,0,0,1,1,2,pirate_base,2,0,1,0,1,0,1,0,treasure_place,2,0,0,0,0,1,1,0,ship,3,0,1,0,1,1,1,1,,
1,1,1,1,1,1,0,2,pirate_base,3,0,1,0,1,1,0,2,ship,3,1,1,1,0,0,1,0,ship,3,1,1,0,0,1,0,1,,
2,0,1,1,1,1,1,2,pirate_base,2,0,0,1,1,1,1,0,pirate_base,2,0,1,0,0,1,1,2,pirate_base,2,0,1,1,1,0,0,0,,
1,1,0,2,1,1,1,0,pirate_base,2,1,0,0,1,0,1,0,pirate_base,0,0,1,0,1,0,0,0,ship,2,0,1,1,0,0,0,1,,
0,0,1,0,0,0,0,0,treasure_place,3,1,1,0,1,1,1,2,treasure_place,2,0,0,1,1,0,1,0,treasure_place,3,1,0,0,1,0,1,0,,
2,1,1,0,1,0,0,2,pirate_base,0,0,1,0,1,1,0,0,ship,0,1,1,0,0,0,0,2,pirate_base,0,1,0,0,1,0,0,1,,
0,1,0,1,1,1,0,2,treasure_place,2,1,1,0,0,0,1,2,pirate_base,2,1,0,1,1,1,0,2,pirate_base,1,0,0,0,0,0,1,1,,
2,0,0,0,1,1,1,2,ship,1,0,0,1,1,0,0,0,ship,2,1,1,1,1,0,1,0,ship,1,1,0,1,1,0,0,0,,
1,0,2,1,0,0,1,2,ship,0,1,1,0,1,0,1,2,treasure_place,1,0,0,0,1,0,1,0,pirate_base,0,1,0,0,0,1,0,0,,
2,1,1,0,1,0,0,2,ship,0,0,1,0,0,0,0,0,ship,3,0,1,0,1,0,0,0,pirate_base,3,1,1,1,1,0,0,1,,
0,1,0,2,0,0,1,0,pirate_base,3,0,0,0,1,1,1,0,ship,2,1,0,1,1,1,1,0,ship,2,1,1,0,1,1,0,1,,
2,0,2,0,1,1,0,2,pirate_base,0,1,1,0,1,0,0,2,ship,0,1,1,0,1,0,1,2,pirate_base,2,1,0,1,0,0,0,0,,
0,1,1,1,0,0,1,0,pirate_base,1,0,0,0,1,1,1,0,pirate_base,1,1,1,0,0,0,0,2,treasure_place,1,0,0,0,1,1,0,1,,
1,0,1,0,1,0,1,2,ship,2,1,0,0,1,1,0,2,treasure_place,3,1,1,1,1,1,0,0,pirate_base,0,1,0,1,1,1,1,1,,
0,0,1,2,0,1,1,0,ship,1,0,1,1,1,1,0,0,ship,3,1,1,1,0,0,0,2,ship,2,0,1,1,0,1,1,1,,
0,1,2,2,1,0,0,0,treasure_place,3,1,0,1,0,1,1,2,ship,1,1,0,0,1,0,1,2,pirate_base,1,1,0,0,0,1,1,1,,
0,1,1,1,0,0,1,0,pirate_base,2,0,1,1,0,1,1,2,treasure_place,3,0,0,1,0,0,1,2,pirate_base,3,0,0,0,1,1,0,1,,
2,0,2,1,0,1,0,0,ship,2,0,0,0,0,1,0,2,ship,3,1,0,1,0,1,1,0,ship,2,1,1,0,1,0,1,1,,
1,1,1,0,1,1,1,0,ship,2,0,0,0,0,1,1,0,pirate_base,3,0,0,1,1,1,1,2,ship,1,1,1,1,1,0,1,1,,
2,0,2,0,1,0,1,2,ship,3,0,0,1,1,1,0,2,ship,3,1,0,1,0,1,1,2,pirate_base,0,1,0,0,0,1,1,1,,
1,1,0,0,1,1,1,0,pirate_base,1,1,1,1,1,0,1,2,treasure_place,1,1,0,1,0,0,1,0,pirate_base,3,0,0,1,0,0,1,0,,
1,0,0,2,1,0,1,0,pirate_base,0,1,1,1,0,0,1,0,pirate_base,1,1,1,0,0,1,0,0,treasure_place,3,0,1,0,0,0,0,0,,
0,0,1,0,0,1,1,2,pirate_base,0,1,1,1,1,0,0,2,ship,2,0,1,1,0,1,1,0,pirate_base,1,0,0,1,1,1,1,1,,
0,0,1,0,1,1,1,0,treasure_place,1,1,0,0,1,0,0,0,treasure_place,1,1,1,1,0,0,0,2,treasure_place,1,1,1,0,1,1,0,1,,
2,0,2,1,0,1,1,0,treasure_place,3,0,1,1,1,0,0,2,ship,2,0,1,0,1,1,1,0,pirate_base,3,0,1,1,1,1,0,0,,
1,1,1,2,1,1,0,2,treasure_place,3,1,1,0,1,1,0,2,treasure_place,1,1,1,1,0,1,1,0,pirate_base,1,1,0,0,0,0,0,0,,
2,1,2,1,1,1,1,2,pirate_base,1,1,0,0,0,0,1,2,pirate_base,3,0,0,1,0,0,0,2,treasure_place,1,0,1,1,0,0,1,1,,
0,0,0,1,1,1,0,0,treasure_place,3,1,1,0,0,0,0,0,pirate_base,2,1,1,1,1,0,1,2,pirate_base,3,1,0,0,1,0,1,1,,
2,0,0,0,1,0,0,2,pirate_base,1,1,1,1,0,0,1,2,treasure_place,1,1,1,0,1,1,0,0,pirate_base,1,0,0,1,1,0,1,0,,
2,0,2,2,1,1,0,2,treasure_place,0,0,0,0,1,0,1,2,treasure_place,3,1,0,0,0,1,1,2,treasure_place,1,1,0,0,1,0,1,0,,
1,0,1,2,0,1,0,2,ship,3,0,0,1,1,0,1,0,pirate_base,1,1,1,0,0,1,1,2,ship,0,0,0,0,1,0,0,0,,
1,1,0,2,0,1,1,2,pirate_base,3,0,0,0,0,1,1,2,pirate_base,2,0,1,0,1,0,0,0,treasure_place,0,1,0,1,0,0,1,0,,
2,0,1,2,1,1,0,0,pirate_base,1,1,1,0,1,1,0,0,treasure_place,0,1,0,0,1,0,1,0,ship,2,1,0,1,1,0,1,0,,
1,0,1,0,0,0,0,2,treasure_place,1,0,0,1,0,0,1,2,ship,3,0,1,0,0,1,1,2,pirate_base,0,1,1,1,0,0,0,1,,
1,0,2,0,1,1,1,2,ship,3,1,1,1,1,1,0,2,treasure_place,2,1,0,1,0,0,0,0,ship,3,1,1,0,0,0,0,1,,
2,0,2,0,1,0,0,2,ship,3,0,1,1,1,0,0,2,ship,1,0,1,1,1,1,0,0,ship,3,1,0,0,0,1,0,1,,
0,0,2,1,0,0,1,0,pirate_base,1,1,0,0,0,0,1,0,pirate_base,3,1,1,1,0,1,1,2,treasure_place,0,1,0,0,0,1,1,1,,
1,0,1,0,1,1,1,0,ship,3,1,0,1,0,1,1,2,treasure_place,2,1,0,1,1,0,1,2,treasure_place,1,1,0,1,1,0,1,0,,
1,1,0,1,1,1,0,2,pirate_base,1,0,1,1,0,0,1,0,pirate_base,1,0,1,0,0,1,0,2,ship,2,1,1,0,0,0,0,0,,
1,1,0,1,0,0,0,2,ship,0,0,0,0,0,1,1,2,pirate_base,3,1,1,0,0,0,1,2,treasure_place,3,0,0,0,1,1,1,1,,
0,0,0,0,0,0,0,2,ship,3,0,0,1,0,0,1,0,pirate_base,3,1,0,0,0,1,0,2,ship,1,0,1,1,1,1,1,1,,
2,1,1,2,1,1,1,2,ship,0,1,0,0,1,0,1,2,ship,1,0,0,0,1,1,0,0,pirate_base,1,1,1,1,1,1,1,0,,
2,1,0,2,0,1,0,2,treasure_place,2,0,1,0,1,1,1,2,ship,1,1,1,0,0,1,0,0,treasure_place,1,1,0,0,1,0,1,1,,
1,1,2,1,1,1,1,2,pirate_base,1,1,0,1,1,0,0,0,pirate_base,2,1,1,1,1,1,0,0,pirate_base,1,0,1,0,1,0,1,0,,
1,0,1,2,0,0,0,0,ship,2,0,0,1,1,1,1,2,treasure_place,2,0,1,1,1,1,1,2,pirate_base,1,0,0,1,1,0,0,1,,
2,0,2,2,1,0,0,0,pirate_base,0,1,1,1,1,0,1,2,pirate_base,2,0,0,0,1,0,0,2,treasure_place,3,1,0,0,1,0,0,0,,
0,0,1,0,0,1,0,2,treasure_place,1,1,1,0,1,0,1,2,pirate_base,2,1,1,0,1,0,0,0,ship,2,0,0,0,1,0,0,1,,
1,0,2,1,0,0,1,2,treasure_place,2,0,0,0,0,0,0,0,treasure_place,0,0,1,0,1,1,1,0,pirate_base,1,0,1,1,0,1,0,0,,
2,0,1,0,1,1,0,0,pirate_base,0,1,0,1,1,0,1,0,treasure_place,1,0,0,1,1,1,0,0,ship,2,0,1,0,1,0,0,0,,
0,1,0,0,1,0,1,0,treasure_place,2,0,1,1,0,0,1,2,treasure_place,1,0,0,1,0,1,1,0,ship,0,1,0,1,1,1,0,1,,
0,0,1,2,0,0,0,2,pirate_base,3,1,0,1,1,1,1,2,pirate_base,0,0,1,1,1,0,0,0,pirate_base,2,1,1,1,0,1,1,1,,
2,0,1,2,1,1,1,2,pirate_base,3,0,0,0,1,1,1,2,ship,2,1,0,1,0,0,1,0,treasure_place,2,1,1,1,1,0,0,0,,
1,1,0,2,0,0,1,0,ship,2,0,0,1,0,1,0,0,treasure_place,3,1,1,1,0,1,0,2,treasure_place,1,0,0,1,1,0,1,1,,
0,0,2,1,0,0,0,0,pirate_base,0,1,0,0,1,0,1,0,pirate_base,1,1,0,1,0,1,0,2,pirate_base,1,1,1,1,1,0,1,0,,
2,0,2,1,1,0,1,0,pirate_base,3,0,0,1,1,1,0,0,ship,0,1,1,0,0,1,1,0,ship,2,1,1,1,0,1,1,1,,
1,1,0,0,0,0,0,2,ship,1,0,1,0,1,1,0,0,pirate_base,1,1,0,0,0,0,1,0,treasure_place,3,0,1,0,1,0,0,0,,
1,0,1,0,0,1,1,0,pirate_base,3,0,1,1,0,0,0,2,pirate_base,0,0,0,1,1,0,0,0,treasure_place,3,0,0,0,1,1,1,1,,
0,1,1,2,0,0,0,0,ship,0,0,0,0,1,1,0,2,pirate_base,3,1,1,1,1,1,0,0,treasure_place,2,0,0,0,0,1,0,0,,
0,1,2,2,1,0,0,0,ship,3,1,0,0,0,0,0,2,treasure_place,3,0,1,0,1,0,1,2,ship,2,1,1,0,1,1,0,1,,
0,0,1,0,1,1,1,0,ship,3,1,0,0,0,1,1,0,ship,2,0,1,1,0,0,0,0,treasure_place,3,0,1,1,0,0,1,0,,
2,0,1,2,0,0,1,2,pirate_base,0,1,0,1,0,0,0,2,pirate_base,0,0,1,1,1,1,1,2,pirate_base,2,0,1,1,1,0,1,0,,
2,0,2,1,0,0,1,2,pirate_base,3,0,0,1,1,0,1,2,ship,2,1,1,1,0,0,0,2,ship,3,1,1,0,1,1,0,1,,
1,0,0,2,0,0,1,0,ship,1,0,1,0,1,1,0,2,ship,0,0,0,0,0,1,0,0,ship,2,0,0,1,1,1,0,1,,
2,0,2,1,1,1,1,2,treasure_place,2,0,0,1,0,0,0,2,treasure_place,1,1,1,1,1,0,1,0,ship,3,0,1,0,1,0,1,0,,
0,1,2,2,1,0,0,2,ship,2,1,1,1,0,0,1,0,ship,3,1,0,0,0,1,1,2,ship,2,1,1,0,0,1,1,0,,
0,0,1,0,0,1,1,2,ship,1,1,1,1,1,1,0,2,treasure_place,0,1,1,1,1,1,0,0,ship,0,0,1,0,0,0,1,0,,
0,0,1,1,0,0,0,0,pirate_base,2,0,0,0,1,1,0,2,ship,2,1,1,1,0,1,0,2,pirate_base,3,0,0,1,1,0,1,1,,
2,0,1,0,0,1,0,2,ship,1,0,1,0,1,1,0,2,treasure_place,2,1,0,1,0,0,1,2,treasure_place,3,1,0,0,1,1,1,0,,
0,1,2,1,1,0,1,2,treasure_place,0,0,0,0,1,0,0,2,ship,1,0,1,1,0,0,1,2,ship,0,1,1,1,1,0,0,1,,
2,0,1,0,0,0,1,0,treasure_place,2,1,0,1,0,0,1,0,pirate_base,1,1,0,0,0,0,1,2,pirate_base,3,0,0,0,0,1,0,1,,
2,1,2,1,1,0,1,0,pirate_base,0,1,0,0,1,0,1,0,treasure_place,2,0,0,1,0,0,0,0,ship,2,1,1,0,0,0,1,0,,
1,1,0,0,0,1,0,0,pirate_base,0,0,0,1,1,0,0,2,ship,3,0,0,1,1,1,0,2,ship,2,1,1,1,0,1,1,1,,
1,0,2,1,0,0,0,2,pirate_base,0,0,0,0,1,1,1,0,ship,0,1,1,1,1,0,0,2,treasure_place,0,1,0,0,0,1,0,0,,
1,0,1,2,0,1,1,2,ship,3,0,0,1,0,0,0,0,treasure_place,3,0,0,0,0,0,0,0,ship,3,1,1,1,0,0,1,1,,
0,0,2,0,0,0,0,2,pirate_base,2,1,0,0,0,1,1,0,ship,1,0,0,0,1,1,0,0,ship,3,0,0,0,0,0,1,0,,
2,1,1,0,0,1,0,2,pirate_base,0,1,1,0,1,1,1,2,ship,3,0,1,0,0,0,1,2,pirate_base,3,1,0,1,1,1,0,1,,
0,1,2,2,0,0,1,0,ship,3,0,0,1,0,1,1,2,treasure_place,1,1,0,1,0,0,0,2,ship,2,1,0,1,1,0,1,0,,
2,1,1,2,0,1,1,2,treasure_place,0,0,0,1,0,0,1,0,ship,0,0,1,1,1,1,0,2,pirate_base,0,1,1,1,1,0,1,1,,
2,1,1,1,0,0,0,0,treasure_place,0,0,0,0,0,0,1,0,treasure_place,3,1,1,1,0,1,0,2,ship,1,0,0,1,0,1,0,0,,
1,1,2,2,1,0,1,2,ship,0,1,1,1,0,0,0,2,treasure_place,0,1,1,1,0,0,1,2,ship,2,0,1,0,1,0,1,0,,
0,1,0,1,0,1,1,0,ship,1,0,0,1,0,0,1,2,treasure_place,0,0,1,1,1,0,1,2,ship,2,0,1,1,0,0,1,1,,
0,1,2,2,0,1,0,2,ship,0,0,0,1,1,1,1,0,treasure_place,3,1,1,1,0,1,1,0,treasure_place,1,0,0,1,1,0,1,0,,
0,1,2,1,0,1,1,0,ship,0,0,1,0,1,0,0,0,pirate_base,2,0,0,0,0,1,0,0,pirate_base,3,1,0,0,0,0,0,1,,
2,1,0,2,0,1,0,0,treasure_place,0,0,0,0,0,1,1,0,treasure_place,0,1,1,1,0,0,0,2,treasure_place,3,0,1,0,1,1,1,1,,
0,0,1,0,1,1,1,0,treasure_place,3,0,1,0,0,0,0,2,treasure_place,0,0,1,0,0,0,1,0,treasure_place,2,1,0,1,1,0,0,0,,
0,0,0,1,1,1,0,0,treasure_place,2,1,0,1,1,0,0,0,pirate_base,3,1,0,0,1,0,1,2,treasure_place,1,0,0,1,1,1,0,0,,
0,0,2,0,0,1,0,2,pirate_base,1,0,0,1,0,1,0,0,ship,1,0,0,0,1,1,0,0,ship,3,1,0,0,1,1,1,0,,
0,0,2,1,1,1,1,2,ship,3,1,0,0,0,1,0,2,treasure_place,2,1,0,1,0,0,0,0,ship,1,0,1,0,1,0,1,0,,
2,1,0,1,0,0,0,0,pirate_base,3,0,0,0,1,0,0,2,pirate_base,1,1,1,1,1,0,1,2,treasure_place,0,0,0,1,1,1,0,0,,
2,0,0,2,1,1,1,2,pirate_base,3,1,1,0,1,0,0,2,pirate_base,2,1,1,1,1,1,0,0,pirate_base,3,0,0,0,1,0,0,0,,
2,1,2,1,0,0,0,0,ship,2,1,0,0,1,0,0,2,treasure_place,0,0,1,1,0,0,1,2,treasure_place,0,1,0,0,1,0,1,0,,
1,0,0,2,0,1,1,2,pirate_base,1,1,0,0,1,0,1,2,pirate_base,2,0,0,0,0,0,1,2,treasure_place,1,1,1,0,1,1,1,0,,
2,0,0,1,0,0,1,0,treasure_place,3,0,0,0,0,0,1,2,treasure_place,3,1,0,0,0,1,1,0,pirate_base,2,1,0,1,0,1,1,0,,
2,0,2,0,1,1,0,2,ship,1,0,1,1,1,0,1,2,ship,0,1,0,0,1,1,0,2,pirate_base,3,1,0,0,0,0,1,0,,
0,1,0,1,0,0,0,0,ship,3,1,1,1,0,1,1,2,ship,2,1,1,1,1,1,0,0,ship,2,0,0,0,0,0,1,1,,
1,0,1,0,1,1,0,0,ship,2,1,0,1,0,1,1,0,treasure_place,3,0,0,0,1,0,0,0,ship,2,0,0,1,0,0,0,1,,
1,1,1,1,1,0,0,2,treasure_place,3,1,1,1,0,1,1,2,ship,1,1,1,0,0,1,0,0,treasure_place,1,0,0,1,0,1,0,1,,
1,1,2,0,1,1,1,2,ship,1,0,0,0,0,0,1,0,pirate_base,3,0,0,1,0,1,0,2,treasure_place,0,0,1,1,1,0,0,0,,
0,1,1,1,0,1,1,2,pirate_base,0,0,0,0,1,1,0,0,treasure_place,1,0,1,1,1,0,0,0,ship,2,0,1,0,1,1,1,0,,
2,1,0,0,0,0,1,0,treasure_place,3,1,0,1,1,0,0,0,treasure_place,2,1,1,0,0,1,0,2,ship,1,1,1,0,1,1,1,0,,
1,0,2,1,1,1,1,2,pirate_base,1,1,1,1,1,1,0,2,ship,1,1,0,1,0,0,0,2,ship,2,1,1,0,1,0,1,0,,
2,1,0,0,1,1,1,0,pirate_base,2,0,1,0,1,1,1,0,treasure_place,3,1,1,1,1,0,1,2,treasure_place,3,1,1,0,0,1,1,1,,
1,0,0,1,0,1,1,2,pirate_base,0,0,1,0,0,1,1,0,ship,3,0,0,0,0,0,0,0,ship,0,1,0,1,1,0,1,1,,
0,1,0,1,0,0,1,0,ship,1,0,1,0,0,0,1,0,ship,0,0,0,0,1,0,0,0,pirate_base,1,1,0,1,0,0,0,1,,
2,0,1,1,0,1,1,2,ship,3,1,0,1,1,1,1,0,treasure_place,3,0,0,1,1,1,1,0,pirate_base,2,1,1,0,0,1,0,1,,
1,0,2,1,0,0,1,2,pirate_base,1,1,1,1,0,1,1,2,ship,2,1,0,0,1,1,1,0,pirate_base,0,1,1,1,1,1,0,0,,
2,1,2,2,1,1,0,0,pirate_base,3,1,0,1,0,0,1,2,treasure_place,3,0,1,1,1,0,1,2,pirate_base,0,1,1,0,0,0,0,1,,
2,1,2,0,0,1,0,0,ship,3,0,1,0,0,1,1,0,ship,2,1,0,0,1,1,0,2,ship,3,0,0,1,1,1,1,0,,
0,0,2,0,1,0,1,2,treasure_place,1,0,0,0,1,1,0,2,ship,2,0,1,0,1,0,0,2,treasure_place,3,0,0,1,0,1,1,1,,
0,0,2,2,1,1,1,0,ship,2,1,0,1,1,0,1,0,pirate_base,2,1,0,0,0,1,1,2,ship,2,1,1,0,0,1,1,0,,
2,0,2,1,1,1,1,0,pirate_base,1,0,1,0,1,1,0,2,ship,1,0,1,1,1,1,1,2,treasure_place,1,0,0,0,0,1,1,0,,
0,1,0,1,1,0,0,0,treasure_place,0,1,0,0,1,0,1,2,treasure_place,3,0,1,0,0,0,1,0,treasure_place,1,0,0,1,0,1,1,0,,
2,1,0,1,0,0,0,2,treasure_place,1,0,0,0,1,0,1,0,pirate_base,2,0,0,0,1,1,0,0,pirate_base,2,0,0,1,1,0,0,0,,
2,0,1,0,1,0,1,0,treasure_place,1,1,0,0,0,0,0,0,ship,2,1,0,0,0,1,1,0,pirate_base,0,0,0,0,1,0,1,0,,
0,1,2,1,1,1,0,2,treasure_place,2,1,0,1,1,0,0,2,treasure_place,0,1,0,0,1,1,1,0,ship,1,0,1,1,1,0,0,0,,
2,0,1,0,1,0,0,0,treasure_place,1,1,0,0,0,1,1,2,treasure_place,1,0,1,0,0,1,0,2,ship,2,1,0,1,1,1,1,0,,
0,1,1,2,0,1,1,0,ship,1,0,0,0,0,1,0,0,ship,2,0,1,1,0,1,0,0,ship,2,0,1,1,1,1,1,1,,
2,1,2,2,0,0,1,2,treasure_place,0,0,1,1,0,0,1,0,pirate_base,3,0,0,1,0,1,1,0,ship,2,0,0,0,1,1,0,0,,
1,0,1,0,0,0,1,2,treasure_place,1,0,0,1,1,1,0,0,pirate_base,1,0,1,1,0,1,0,0,treasure_place,3,1,1,1,1,0,1,0,,
0,1,0,2,0,1,1,2,treasure_place,0,1,1,1,1,0,0,2,pirate_base,2,0,1,0,0,1,1,2,pirate_base,2,1,1,1,1,0,1,1,,
0,0,0,2,1,0,0,0,treasure_place,3,1,0,0,1,0,0,2,treasure_place,3,1,1,0,1,1,0,2,pirate_base,2,1,0,1,0,1,1,0,,
2,0,2,2,1,1,0,2,treasure_place,3,0,0,1,1,1,0,2,pirate_base,2,1,1,1,1,0,1,2,treasure_place,0,1,0,1,1,1,0,0,,
0,0,1,0,1,1,1,2,pirate_base,2,0,0,0,0,1,0,0,ship,0,1,0,0,0,1,0,0,treasure_place,1,1,0,1,0,0,1,1,,
1,1,0,2,0,1,0,0,treasure_place,3,0,0,0,0,1,1,2,treasure_place,1,0,1,1,0,1,1,2,ship,0,1,0,0,1,0,0,0,,
0,0,0,2,0,0,0,0,pirate_base,2,1,1,1,1,0,0,0,treasure_place,1,0,0,0,0,0,0,0,treasure_place,2,0,1,1,1,1,1,0,,
0,0,1,2,0,0,0,0,ship,0,0,0,1,1,0,1,0,treasure_place,0,1,1,1,1,0,1,2,treasure_place,2,0,1,1,0,0,1,0,,
1,1,0,2,0,1,0,2,ship,1,0,1,0,1,0,1,0,ship,2,1,1,1,0,1,1,2,ship,3,0,0,0,1,1,1,1,,
1,0,0,2,1,0,1,2,ship,1,1,1,0,0,0,1,2,treasure_place,3,0,1,1,0,1,0,2,pirate_base,0,1,0,0,0,0,1,0,,
0,0,2,1,1,0,1,2,ship,0,1,1,0,0,1,1,2,treasure_place,3,1,1,0,1,0,1,0,ship,3,1,1,1,0,1,1,1,,
1,0,0,0,0,0,0,0,treasure_place,1,1,1,0,1,0,0,0,ship,3,0,1,1,1,0,1,2,ship,2,0,1,1,1,0,0,1,,
2,0,1,0,1,0,1,0,treasure_place,1,0,1,0,1,0,0,2,treasure_place,2,0,1,1,0,0,0,0,ship,0,1,1,0,1,0,0,1,,
